evento_id,falha,inicio,fim,duracao_pts
queda_010,queda,2023-11-03 10:10:00,2023-11-03 15:20:00,32.0
queda_011,queda,2023-10-26 11:40:00,2023-10-26 16:50:00,32.0
queda_012,queda,2023-11-01 21:30:00,2023-11-02 02:30:00,31.0
queda_013,queda,2023-10-29 03:50:00,2023-10-29 09:10:00,33.0
queda_014,queda,2023-10-09 08:00:00,2023-10-09 11:10:00,20.0
queda_015,queda,2023-10-17 16:00:00,2023-10-17 19:40:00,23.0
queda_016,queda,2023-10-28 16:00:00,2023-10-28 21:20:00,33.0
queda_017,queda,2023-10-21 05:00:00,2023-10-21 10:50:00,36.0
queda_018,queda,2023-10-18 03:10:00,2023-10-18 06:10:00,19.0
queda_019,queda,2023-10-23 18:40:00,2023-10-23 22:10:00,22.0
queda_020,queda,2023-10-14 08:10:00,2023-10-14 11:50:00,23.0
queda_021,queda,2023-10-10 15:20:00,2023-10-10 18:50:00,22.0
queda_022,queda,2023-11-01 02:40:00,2023-11-01 08:10:00,34.0
queda_023,queda,2023-10-13 11:20:00,2023-10-13 15:00:00,23.0
queda_024,queda,2023-11-02 06:20:00,2023-11-02 11:40:00,33.0
queda_025,queda,2023-11-02 17:10:00,2023-11-02 20:50:00,23.0
oscilacao_final,oscilacao,,,
lacuna_final,lacuna,,,
queda_final,queda,,,
