evento_id,falha,inicio,fim,duracao_pts
lacuna_009,lacuna,2023-11-01 19:50:00,2023-11-02 03:30:00,47.0
lacuna_010,lacuna,2023-10-10 14:00:00,2023-10-10 18:20:00,27.0
lacuna_011,lacuna,2023-11-06 08:50:00,2023-11-06 15:00:00,38.0
lacuna_012,lacuna,2023-10-30 22:10:00,2023-10-31 04:00:00,36.0
lacuna_013,lacuna,2023-10-15 08:10:00,2023-10-15 15:20:00,44.0
lacuna_014,lacuna,2023-10-07 09:00:00,2023-10-07 13:10:00,26.0
lacuna_015,lacuna,2023-11-08 06:10:00,2023-11-08 13:10:00,43.0
lacuna_016,lacuna,2023-10-20 00:20:00,2023-10-20 04:10:00,24.0
lacuna_017,lacuna,2023-10-16 11:50:00,2023-10-16 19:20:00,46.0
lacuna_018,lacuna,2023-11-07 03:40:00,2023-11-07 09:30:00,36.0
lacuna_019,lacuna,2023-11-08 00:30:00,2023-11-08 06:00:00,34.0
lacuna_020,lacuna,2023-10-07 21:30:00,2023-10-08 05:10:00,47.0
lacuna_021,lacuna,2023-10-07 16:40:00,2023-10-07 21:20:00,29.0
lacuna_022,lacuna,2023-10-18 01:50:00,2023-10-18 05:40:00,24.0
lacuna_023,lacuna,2023-10-26 14:30:00,2023-10-26 19:40:00,32.0
lacuna_024,lacuna,2023-10-26 08:30:00,2023-10-26 14:20:00,36.0
lacuna_025,lacuna,2023-10-12 05:50:00,2023-10-12 10:10:00,27.0
lacuna_026,lacuna,2023-10-23 21:20:00,2023-10-24 01:40:00,27.0
lacuna_027,lacuna,2023-10-14 11:30:00,2023-10-14 18:50:00,45.0
queda_001,queda,2023-10-09 08:00:00,2023-10-09 12:30:00,28.0
queda_002,queda,2023-10-22 23:20:00,2023-10-23 04:50:00,34.0
queda_003,queda,2023-10-29 15:10:00,2023-10-29 19:50:00,29.0
queda_004,queda,2023-10-30 19:10:00,2023-10-30 22:00:00,18.0
queda_005,queda,2023-10-10 06:20:00,2023-10-10 11:40:00,33.0
queda_006,queda,2023-10-25 12:40:00,2023-10-25 18:20:00,35.0
queda_007,queda,2023-10-21 23:40:00,2023-10-22 04:50:00,32.0
queda_008,queda,2023-10-11 14:10:00,2023-10-11 17:50:00,23.0
queda_009,queda,2023-10-11 18:00:00,2023-10-11 21:40:00,23.0
queda_010,queda,2023-10-13 20:40:00,2023-10-14 01:10:00,28.0
queda_011,queda,2023-10-19 20:30:00,2023-10-20 00:10:00,23.0
queda_012,queda,2023-11-05 10:20:00,2023-11-05 15:00:00,29.0
queda_013,queda,2023-10-17 03:50:00,2023-10-17 08:00:00,26.0
queda_014,queda,2023-10-15 15:30:00,2023-10-15 20:50:00,33.0
queda_015,queda,2023-11-07 09:40:00,2023-11-07 12:40:00,19.0
queda_016,queda,2023-10-15 21:30:00,2023-10-16 00:30:00,19.0
queda_017,queda,2023-10-23 14:30:00,2023-10-23 20:10:00,35.0
queda_018,queda,2023-10-25 04:50:00,2023-10-25 09:30:00,29.0
queda_019,queda,2023-11-01 07:00:00,2023-11-01 10:20:00,21.0
queda_020,queda,2023-10-22 17:40:00,2023-10-22 23:10:00,34.0
queda_021,queda,2023-10-12 10:20:00,2023-10-12 14:00:00,23.0
queda_022,queda,2023-10-27 01:40:00,2023-10-27 04:40:00,19.0
queda_023,queda,2023-10-16 06:40:00,2023-10-16 11:40:00,31.0
queda_024,queda,2023-11-01 15:40:00,2023-11-01 19:40:00,25.0
queda_025,queda,2023-10-25 18:50:00,2023-10-25 22:20:00,22.0
queda_026,queda,2023-10-12 14:10:00,2023-10-12 17:20:00,20.0
oscilacao_final,oscilacao,,,
lacuna_final,lacuna,,,
queda_final,queda,,,
