teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos,rodada,cenario
sem_erro,catboost,oscilacao,20,15,15,316,316,100,216,0,316,0,3,3,0.9620253164556962,0.9620253164556962,0.0,0.0,0.0,0.9620253164526519,304,12,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_oscilacao_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_oscilacao_jan20_passo15_eventos.png,3,sem_erro
sem_erro,catboost,queda,90,90,90,52,52,26,26,0,52,0,3,3,0.8076923076923077,0.8076923076923077,0.0,0.0,0.0,0.8076923076767752,42,10,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_queda_jan90_passo90_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_queda_jan90_passo90_eventos.png,3,sem_erro
sem_erro,mlp,lacuna,20,5,5,947,947,227,720,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_lacuna_jan20_passo5_eventos.png,3,sem_erro
sem_erro,mlp,oscilacao,30,30,30,158,158,59,99,0,158,0,5,5,0.9240506329113924,0.9240506329113924,0.0,0.0,0.0,0.924050632905544,146,12,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_oscilacao_jan30_passo30_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_oscilacao_jan30_passo30_eventos.png,3,sem_erro
sem_erro,mlp,queda,100,80,80,59,59,30,29,0,59,0,3,3,0.8305084745762712,0.8305084745762712,0.0,0.0,0.0,0.8305084745621948,49,10,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_queda_jan100_passo80_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_queda_jan100_passo80_eventos.png,3,sem_erro
sem_erro,random_forest,lacuna,20,5,5,947,947,227,720,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_lacuna_jan20_passo5_eventos.png,3,sem_erro
sem_erro,random_forest,oscilacao,30,25,25,189,189,64,125,0,189,0,2,2,0.9523809523809523,0.9523809523809523,0.0,0.0,0.0,0.9523809523759134,180,9,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_oscilacao_jan30_passo25_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_oscilacao_jan30_passo25_eventos.png,3,sem_erro
sem_erro,random_forest,queda,100,95,95,49,49,26,23,0,49,0,3,3,0.7959183673469388,0.7959183673469388,0.0,0.0,0.0,0.7959183673306957,39,10,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_queda_jan100_passo95_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_queda_jan100_passo95_eventos.png,3,sem_erro
sem_erro,xgboost,lacuna,20,5,5,947,947,227,720,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png,3,sem_erro
sem_erro,xgboost,oscilacao,20,15,15,316,316,100,216,0,316,0,8,8,0.939873417721519,0.939873417721519,0.0,0.0,0.0,0.9398734177185447,297,19,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_xgboost_oscilacao_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_xgboost_oscilacao_jan20_passo15_eventos.png,3,sem_erro
sem_erro,xgboost,queda,90,55,55,85,85,41,44,0,85,0,4,4,0.8352941176470589,0.8352941176470589,0.0,0.0,0.0,0.8352941176372318,71,14,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_xgboost_queda_jan90_passo55_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_xgboost_queda_jan90_passo55_eventos.png,3,sem_erro
com_erro,catboost,lacuna,20,5,5,947,947,225,722,253,694,20,20,0,1.0,1.0,1.0,1.0,1.0,0.999999999998559,694,0,0,253,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_catboost_lacuna_jan20_passo5_eventos.png,3,com_erro
com_erro,catboost,oscilacao,100,45,45,104,104,58,46,67,37,10,10,0,0.9134615384615384,0.908632513110125,0.9393939393939394,0.9253731343283582,0.9323308270676691,0.8918918918677868,33,4,5,62,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_catboost_oscilacao_jan100_passo45_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_catboost_oscilacao_jan100_passo45_eventos.png,3,com_erro
com_erro,catboost,queda,100,90,90,52,52,26,26,29,23,15,14,-1,0.9230769230769231,0.9220389805097451,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.913043478221172,21,2,2,27,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_catboost_queda_jan100_passo90_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_catboost_queda_jan100_passo90_eventos.png,3,com_erro
com_erro,mlp,lacuna,80,5,5,935,935,410,525,460,475,16,16,0,0.9775401069518717,0.9771739130434782,1.0,0.9543478260869566,0.9766407119021134,0.9999999999978948,475,0,21,439,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_mlp_lacuna_jan80_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_mlp_lacuna_jan80_passo5_eventos.png,3,com_erro
com_erro,mlp,oscilacao,100,100,100,47,47,26,21,30,17,8,10,2,0.8936170212765957,0.8784313725490196,0.9032258064516129,0.9333333333333333,0.9180327868852459,0.8235294117162629,14,3,2,28,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_mlp_oscilacao_jan100_passo100_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_mlp_oscilacao_jan100_passo100_eventos.png,3,com_erro
com_erro,mlp,queda,90,50,50,94,94,46,48,53,41,16,17,1,0.9042553191489362,0.9068108605614358,0.94,0.8867924528301887,0.912621359223301,0.9268292682700774,38,3,6,47,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_mlp_queda_jan90_passo50_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_mlp_queda_jan90_passo50_eventos.png,3,com_erro
com_erro,random_forest,lacuna,20,5,5,947,947,225,722,253,694,20,20,0,1.0,1.0,1.0,1.0,1.0,0.999999999998559,694,0,0,253,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_random_forest_lacuna_jan20_passo5_eventos.png,3,com_erro
com_erro,random_forest,oscilacao,80,55,55,85,85,44,41,51,34,10,10,0,0.8235294117647058,0.8137254901960784,0.8461538461538461,0.8627450980392157,0.8543689320388349,0.7647058823304499,26,8,7,44,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_random_forest_oscilacao_jan80_passo55_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_random_forest_oscilacao_jan80_passo55_eventos.png,3,com_erro
com_erro,random_forest,queda,100,55,55,85,85,43,42,51,34,15,15,0,0.8470588235294118,0.838235294117647,0.8653846153846154,0.8823529411764706,0.8737864077669902,0.7941176470354672,27,7,6,45,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_random_forest_queda_jan100_passo55_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_random_forest_queda_jan100_passo55_eventos.png,3,com_erro
com_erro,xgboost,lacuna,20,5,5,947,947,225,722,253,694,20,20,0,1.0,1.0,1.0,1.0,1.0,0.999999999998559,694,0,0,253,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_xgboost_lacuna_jan20_passo5_eventos.png,3,com_erro
com_erro,xgboost,oscilacao,100,90,90,52,52,28,24,33,19,9,9,0,0.9038461538461539,0.8907496012759171,0.9117647058823529,0.9393939393939394,0.9253731343283582,0.8421052631135734,16,3,2,31,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_xgboost_oscilacao_jan100_passo90_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_xgboost_oscilacao_jan100_passo90_eventos.png,3,com_erro
com_erro,xgboost,queda,90,85,85,55,55,27,28,29,26,15,15,0,0.8909090909090909,0.8885941644562334,0.8709677419354839,0.9310344827586207,0.9,0.8461538461213017,22,4,2,27,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_xgboost_queda_jan90_passo85_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_com_erro_xgboost_queda_jan90_passo85_eventos.png,3,com_erro
sem_erro,catboost,lacuna,20,5,5,947,947,211,736,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_lacuna_jan20_passo5_eventos.png,4,sem_erro
sem_erro,catboost,oscilacao,20,15,15,316,316,135,181,0,316,0,3,3,0.9620253164556962,0.9620253164556962,0.0,0.0,0.0,0.9620253164526519,304,12,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_oscilacao_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_oscilacao_jan20_passo15_eventos.png,4,sem_erro
sem_erro,catboost,queda,100,80,80,59,59,30,29,0,59,0,2,2,0.9322033898305084,0.9322033898305084,0.0,0.0,0.0,0.9322033898147085,55,4,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_queda_jan100_passo80_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_queda_jan100_passo80_eventos.png,4,sem_erro
sem_erro,mlp,lacuna,20,5,5,947,947,211,736,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_lacuna_jan20_passo5_eventos.png,4,sem_erro
sem_erro,mlp,oscilacao,80,70,70,67,67,41,26,0,67,0,6,6,0.8208955223880597,0.8208955223880597,0.0,0.0,0.0,0.8208955223758075,55,12,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_oscilacao_jan80_passo70_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_oscilacao_jan80_passo70_eventos.png,4,sem_erro
sem_erro,mlp,queda,100,85,85,55,55,25,30,0,55,0,4,4,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.9090909090743802,50,5,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_queda_jan100_passo85_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_queda_jan100_passo85_eventos.png,4,sem_erro
sem_erro,random_forest,lacuna,20,5,5,947,947,211,736,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_lacuna_jan20_passo5_eventos.png,4,sem_erro
sem_erro,random_forest,oscilacao,20,10,10,474,474,200,274,0,474,0,6,6,0.9578059071729957,0.9578059071729957,0.0,0.0,0.0,0.9578059071709751,454,20,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_oscilacao_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_oscilacao_jan20_passo10_eventos.png,4,sem_erro
sem_erro,random_forest,queda,90,85,85,55,55,25,30,0,55,0,5,5,0.8545454545454545,0.8545454545454545,0.0,0.0,0.0,0.8545454545299174,47,8,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_queda_jan90_passo85_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_queda_jan90_passo85_eventos.png,4,sem_erro
sem_erro,xgboost,lacuna,20,5,5,947,947,211,736,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png,4,sem_erro
sem_erro,xgboost,oscilacao,20,20,20,237,237,100,137,0,237,0,12,12,0.9071729957805907,0.9071729957805907,0.0,0.0,0.0,0.907172995776763,215,22,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_xgboost_oscilacao_jan20_passo20_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_xgboost_oscilacao_jan20_passo20_eventos.png,4,sem_erro
sem_erro,xgboost,queda,90,85,85,55,55,25,30,0,55,0,6,6,0.8363636363636363,0.8363636363636363,0.0,0.0,0.0,0.8363636363484298,46,9,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_xgboost_queda_jan90_passo85_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_xgboost_queda_jan90_passo85_eventos.png,4,sem_erro
com_erro,catboost,lacuna,20,5,5,947,947,209,738,280,667,23,23,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985008,667,0,0,280,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_catboost_lacuna_jan20_passo5_eventos.png,4,com_erro
com_erro,catboost,oscilacao,100,45,45,104,104,74,30,71,33,10,10,0,0.8269230769230769,0.7678190354246692,0.8354430379746836,0.9295774647887324,0.88,0.6060606060422407,20,13,5,66,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_catboost_oscilacao_jan100_passo45_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_catboost_oscilacao_jan100_passo45_eventos.png,4,com_erro
com_erro,catboost,queda,90,85,85,55,55,25,30,27,28,12,13,1,0.8727272727272727,0.873015873015873,0.8571428571428571,0.8888888888888888,0.8727272727272727,0.8571428571122449,24,4,3,24,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_catboost_queda_jan90_passo85_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_catboost_queda_jan90_passo85_eventos.png,4,com_erro
com_erro,mlp,lacuna,20,20,20,237,237,54,183,67,170,22,22,0,0.9915611814345991,0.9850746268656716,1.0,0.9701492537313433,0.9848484848484849,0.9999999999941177,170,0,2,65,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_mlp_lacuna_jan20_passo20_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_mlp_lacuna_jan20_passo20_eventos.png,4,com_erro
com_erro,mlp,oscilacao,100,90,90,52,52,38,14,35,17,8,8,0,0.8269230769230769,0.7655462184873949,0.825,0.9428571428571428,0.88,0.588235294083045,10,7,2,33,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_mlp_oscilacao_jan100_passo90_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_mlp_oscilacao_jan100_passo90_eventos.png,4,com_erro
com_erro,mlp,queda,20,15,15,316,316,64,252,70,246,19,23,4,0.939873417721519,0.9204994192799071,0.8493150684931506,0.8857142857142857,0.8671328671328671,0.9552845528416453,235,11,8,62,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_mlp_queda_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_mlp_queda_jan20_passo15_eventos.png,4,com_erro
com_erro,random_forest,lacuna,20,5,5,947,947,209,738,280,667,23,23,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985008,667,0,0,280,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_random_forest_lacuna_jan20_passo5_eventos.png,4,com_erro
com_erro,random_forest,oscilacao,100,40,40,117,117,85,32,77,40,11,11,0,0.8290598290598291,0.7560064935064935,0.8,0.987012987012987,0.8837209302325582,0.5249999999868751,21,19,1,76,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_random_forest_oscilacao_jan100_passo40_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_random_forest_oscilacao_jan100_passo40_eventos.png,4,com_erro
com_erro,random_forest,queda,100,75,75,63,63,33,30,30,33,11,11,0,0.7936507936507936,0.7984848484848486,0.7297297297297297,0.9,0.8059701492537313,0.6969696969485768,23,10,3,27,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_random_forest_queda_jan100_passo75_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_random_forest_queda_jan100_passo75_eventos.png,4,com_erro
com_erro,xgboost,lacuna,20,5,5,947,947,209,738,280,667,23,23,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985008,667,0,0,280,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_xgboost_lacuna_jan20_passo5_eventos.png,4,com_erro
com_erro,xgboost,oscilacao,60,60,60,79,79,44,35,43,36,15,15,0,0.9113924050632911,0.9072997416020672,0.8913043478260869,0.9534883720930233,0.9213483146067416,0.8611111110871914,31,5,2,41,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_xgboost_oscilacao_jan60_passo60_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_xgboost_oscilacao_jan60_passo60_eventos.png,4,com_erro
com_erro,xgboost,queda,90,85,85,55,55,25,30,27,28,12,13,1,0.8909090909090909,0.8921957671957672,0.8387096774193549,0.9629629629629629,0.896551724137931,0.8214285713992346,23,5,1,26,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_xgboost_queda_jan90_passo85_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_com_erro_xgboost_queda_jan90_passo85_eventos.png,4,com_erro
sem_erro,catboost,lacuna,20,5,5,947,947,208,739,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_catboost_lacuna_jan20_passo5_eventos.png,5,sem_erro
sem_erro,catboost,oscilacao,20,20,20,237,237,82,155,0,237,0,6,6,0.9662447257383966,0.9662447257383966,0.0,0.0,0.0,0.9662447257343196,229,8,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_catboost_oscilacao_jan20_passo20_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_catboost_oscilacao_jan20_passo20_eventos.png,5,sem_erro
sem_erro,catboost,queda,100,95,95,49,49,23,26,0,49,0,3,3,0.9183673469387755,0.9183673469387755,0.0,0.0,0.0,0.9183673469200334,45,4,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_catboost_queda_jan100_passo95_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_catboost_queda_jan100_passo95_eventos.png,5,sem_erro
