Datetime,Temperatura,Data,Hora,Num,Umidade,"MP2,5_1",MP10_1,"MP2,5_2",MP10_2,Extra
2023-10-31 08:30:00,22.82071164770202,31/10/2023,08:30:00,52,57.071067811865476,11.989194515751816,18.903160006566072,14.376735092238357,25.357756229745654,0.49581880010832813
2023-10-31 08:40:00,22.182674431585706,31/10/2023,08:40:00,53,56.736956436465576,8.573828549859284,20.1957812391483,15.806097609662855,23.301393314773883,0.24964896148512583
2023-10-31 08:50:00,21.556870695106028,31/10/2023,08:50:00,54,56.38846805651961,10.40400921176246,21.274826808985605,14.60779530961192,26.19238833817076,0.3371093719756314
2023-10-31 09:00:00,20.946017822917636,31/10/2023,09:00:00,55,56.02634636379256,10.177487286715335,20.411835574134425,14.68554668326314,24.769488389327943,0.471980845647092
2023-10-31 09:10:00,20.35276827956232,31/10/2023,09:10:00,56,55.65136414422592,9.203734394558003,20.23564314499385,15.989472928106016,25.119016819959995,0.32859109272643816
2023-10-31 09:20:00,19.7796980918541,31/10/2023,09:20:00,57,55.26432162877356,8.78183442659991,21.52317863278291,14.449970611164451,25.27729607422582,0.4318183438382459
2023-10-31 09:30:00,19.229295663174653,31/10/2023,09:30:00,58,54.866044785668564,10.820696976031444,19.732177996932563,14.317514860472608,24.716975331326488,0.3656217756764092
2023-10-31 09:40:00,18.70395096824989,31/10/2023,09:40:00,59,54.45738355776538,9.007867127516803,20.41373750468404,14.364099642276662,25.243978973298177,0.7346115684256016
2023-10-31 09:50:00,18.20594517532662,31/10/2023,09:50:00,60,54.03921004871895,9.87926864062814,20.909847587264693,14.448208057713629,26.859093980303246,0.11860321867237533
2023-10-31 10:00:00,17.73744074081207,31/10/2023,10:00:00,61,53.61241666187153,9.539118836272902,20.617455115283885,14.13013858070257,25.840294449857133,0.3969743408702734
2023-10-31 10:10:00,17.300472019387698,31/10/2023,10:10:00,62,53.177914195819014,8.07175584438068,21.112900303949,14.09086224115897,26.096940000931728,0.40684113658664944
2023-10-31 10:20:00,16.896936430370367,31/10/2023,10:20:00,63,52.73662990072083,10.524020990497535,19.578458015236258,16.39810465734116,24.49391383869971,0.03590858158055177
2023-10-31 10:30:00,16.528586218678534,31/10/2023,10:30:00,64,52.28950549950134,9.621928173715132,21.280586719425845,13.712649948063262,23.660172238352114,0.0015305136547413278
2023-10-31 10:40:00,16.197020846179306,31/10/2023,10:40:00,65,51.8374951781657,10.178112576509236,20.788970086239093,14.496883293751926,24.635830820860363,0.6199016550549439
2023-10-31 10:50:00,15.903680046454822,31/10/2023,10:50:00,66,51.38156354951882,8.788393627177973,20.809498872108538,14.478323213178289,25.592276346787322,0.3778564428126412
2023-10-31 11:00:00,15.649837573145854,31/10/2023,11:00:00,67,50.92268359463302,9.372838176758735,21.407430392737435,15.727235115699582,24.553638476023433,0.19964667262014757
2023-10-31 11:10:00,15.436595669018725,31/10/2023,11:10:00,68,50.46183458645739,10.203119514244513,19.192704293769,14.90325776751983,24.07837227143171,0.754356481731764
2023-10-31 11:20:00,15.2648802797721,31/10/2023,11:20:00,69,50.0,10.196286852161574,20.943724752355173,13.974553106126368,24.964101327062277,0.051089149392635425
2023-10-31 11:30:00,15.135437033366486,31/10/2023,11:30:00,70,49.53816541354261,10.461790153484344,18.780819280016143,16.144972097935586,23.54275725051145,0.3173600878623548
2023-10-31 11:40:00,15.048828002335043,31/10/2023,11:40:00,71,49.07731640536698,11.99176449049953,21.059479933902228,13.106841317176352,24.52034333358339,0.9364666553391735
2023-10-31 11:50:00,15.005429263134593,31/10/2023,11:50:00,72,48.61843645048118,9.788581070287341,20.851289570370056,16.372036149968988,24.679938275798712,0.09799548734666519
2023-10-31 12:00:00,15.005429263134593,31/10/2023,12:00:00,73,48.1625048218343,10.281368208065578,17.944055292426786,14.87714570101679,24.73453941396953,0.01083063912482074
2023-10-31 12:10:00,15.048828002335044,31/10/2023,12:10:00,74,47.710494500498655,9.430324744528749,20.08854521684589,16.423051550752298,25.469567208596708,0.7434275725573252
2023-10-31 12:20:00,15.135437033366482,31/10/2023,12:20:00,75,47.26337009927917,9.329655904798768,17.892225518088363,14.605044928301224,24.03931016219249,0.19395720973198627
2023-10-31 12:30:00,15.2648802797721,31/10/2023,12:30:00,76,46.822085804180986,11.315258915773803,21.059981276626132,15.219008448947235,23.838107568998748,0.6324442077149941
2023-10-31 12:40:00,15.436595669018722,31/10/2023,12:40:00,77,46.387583338128465,10.014188827703352,21.1776145348585,15.381397684565446,26.04793513952782,0.6163871282006935
2023-10-31 12:50:00,15.649837573145849,31/10/2023,12:50:00,78,45.96078995128105,9.320383399349035,18.925393688479126,16.13960365699948,24.290858257567734,0.034054610040597066
2023-10-31 13:00:00,15.903680046454816,31/10/2023,13:00:00,79,45.54261644223462,8.73001074621072,20.181745282604933,16.540943946594123,26.78890984457335,0.9320483008639742
2023-10-31 13:10:00,16.1970208461793,31/10/2023,13:10:00,80,45.133955214331436,9.686841788602681,19.572234541995357,14.825968029186239,24.169994802997017,0.8834506340253837
2023-10-31 13:20:00,16.528586218678534,31/10/2023,13:20:00,81,44.73567837122644,9.77228163711494,18.312287936692943,12.763736941828839,24.55389172861662,0.14017688558204133
2023-10-31 13:30:00,16.89693643037036,31/10/2023,13:30:00,82,44.348635855774084,10.722578822448671,21.22545725152067,16.02659475601263,23.72765186190001,0.7841643991205377
2023-10-31 13:40:00,17.300472019387694,31/10/2023,13:40:00,83,43.97365363620744,9.99580018566743,19.3449736262145,15.467120228882306,25.022626313279932,0.17259918623516068
2023-10-31 13:50:00,17.737440740812062,31/10/2023,13:50:00,84,43.61153194348039,10.926746911069236,18.93277440108557,16.343403530394568,24.873406027958872,0.2070924676130016
2023-10-31 14:00:00,18.20594517532661,31/10/2023,14:00:00,85,43.263043563534424,9.35646898867801,19.53225518000674,15.193210412709675,25.646921783658087,0.22800313202561606
2023-10-31 14:10:00,18.703950968249885,31/10/2023,14:10:00,86,42.928932188134524,9.797392846162847,20.618301147849234,13.400260786865577,23.853871593451075,0.811246359061615
2023-10-31 14:20:00,19.22929566317464,31/10/2023,14:20:00,87,42.609910827793406,10.18522305367309,19.800321281140782,15.76620574998526,24.125159929702555,0.8142571308136213
2023-10-31 14:30:00,19.779698091854094,31/10/2023,14:30:00,88,42.30666029017121,10.131895118860019,22.018098854220558,15.401877887348519,25.233943951859214,0.39181706306508546
2023-10-31 14:40:00,20.35276827956231,31/10/2023,14:40:00,89,42.0198277271976,9.146797296834714,18.964798110578304,14.905267618852449,25.844234195935154,0.5306040440046534
2023-10-31 14:50:00,20.946017822917632,31/10/2023,14:50:00,90,41.750025254016975,10.35780500171991,19.603000656396684,16.048683343838437,23.90031450223803,0.12574544715433844
2023-10-31 15:00:00,21.55687069510602,31/10/2023,15:00:00,91,41.497828642703865,10.050233926777636,19.18589093195361,15.782335350106054,25.025011294126543,0.28376615670909566
2023-10-31 15:10:00,22.182674431585696,31/10/2023,15:10:00,92,41.26377609353631,11.259217553944849,20.025445300719976,15.747774915818551,24.748224739109098,0.3322380031904204
2023-10-31 15:20:00,22.820711647702012,31/10/2023,15:20:00,93,41.048367086449375,8.978104510002899,19.02207627913389,15.851753384483297,25.446143788722026,0.6000034145871644
2023-10-31 15:30:00,23.468211838200514,31/10/2023,15:30:00,94,40.85206131511979,8.488035930467756,21.787752267026093,14.45245348271575,23.817800654301607,0.7964387221623821
2023-10-31 15:40:00,24.122363407401966,31/10/2023,15:40:00,95,40.67527770595645,8.703457368652899,18.953307873652633,14.746524348176516,25.08903981333147,0.30364581004637436
2023-10-31 15:50:00,24.780325877801445,31/10/2023,15:50:00,96,40.51839352409034,11.131085498762666,20.341728036731467,15.181896354810092,26.08473516765943,0.35714447678759054
2023-10-31 16:00:00,35.43924222407908,31/10/2023,16:00:00,97,40.38174356827181,11.257338858732403,19.91946937271486,15.804498470890392,24.764251216098938,0.08255414720502263
2023-10-31 16:10:00,16.096251278965166,31/10/2023,16:10:00,98,40.26561945639307,11.439040554639247,20.593138610968417,15.374368528145869,25.065143728861894,0.5899615415489383
2023-10-31 16:20:00,36.74850015709063,31/10/2023,16:20:00,99,40.17026900316098,10.390856948622027,19.060453509125143,16.027661751862503,24.961672958374773,0.9637179762581545
2023-10-31 16:30:00,17.393156642875574,31/10/2023,16:30:00,100,40.09589569124795,11.635417086976672,19.761363435151157,13.909754910170985,26.764220626248875,0.6084680845980757
2023-10-31 16:40:00,38.027421488664714,31/10/2023,16:40:00,101,40.04265823704966,10.869735349514245,19.476541877176455,15.164162889386485,26.659457797064082,0.7722788983016322
2023-10-31 16:50:00,28.64854056970863,31/10/2023,16:50:00,102,40.01067025197628,8.596647782580815,19.423480412480323,14.126334633678777,24.08717026167071,0.1131544707347395
2023-10-31 17:00:00,29.253816843210743,31/10/2023,17:00:00,103,40.0,11.22294952439688,20.639180521295877,14.429773292777252,25.99443429283099,0.9858308630823616
2023-10-31 17:10:00,29.840622059511364,31/10/2023,17:10:00,104,40.01067025197627,8.485073999578038,20.188579196013826,14.824875464997444,24.185858034964927,0.5938889442987535
2023-10-31 17:20:00,30.40640817455597,31/10/2023,17:20:00,105,40.04265823704966,8.899412358402504,19.066725955810824,14.40644057537303,26.05896203437757,0.5451809445027206
2023-10-31 17:30:00,30.948718414092152,31/10/2023,17:30:00,106,40.09589569124795,10.55457838468911,18.432046573661175,16.853757606250337,24.875489510171636,0.4710744786518999
2023-10-31 17:40:00,31.46519794155205,31/10/2023,17:40:00,107,40.17026900316098,10.878149907103683,19.327048856397806,15.433442765681338,25.69150177400553,0.3281806521781432
2023-10-31 17:50:00,31.95360408329766,31/10/2023,17:50:00,108,40.26561945639307,10.476597528443113,21.014048122446177,14.720875821729448,24.757105000659074,0.19338315132310002
2023-10-31 18:00:00,32.41181606682885,31/10/2023,18:00:00,109,40.38174356827181,8.926002510025825,19.75605388188172,16.820383350900105,24.18906151675692,0.2113082954302118
2023-10-31 18:10:00,32.837844229668306,31/10/2023,18:10:00,110,40.51839352409034,9.65625975715492,20.59586658099778,16.837677431744606,26.61232731572863,0.721529843713312
2023-10-31 18:20:00,33.22983865893656,31/10/2023,18:20:00,111,40.67527770595644,8.514661323155753,17.346838980424344,15.348265528247564,25.65886359075711,0.6539985139908384
2023-10-31 18:30:00,33.58609722410176,31/10/2023,18:30:00,112,40.85206131511979,10.275314550061804,19.047240380531022,16.241878831892695,25.06359792768347,0.883238808139393
2023-10-31 18:40:00,33.90507296802442,31/10/2023,18:40:00,113,41.04836708644938,10.389429916144682,19.176417371240618,15.207567830822159,24.00253269779277,0.5729441018499826
2023-10-31 18:50:00,34.185380824203314,31/10/2023,18:50:00,114,41.26377609353631,10.638136897546707,20.775628290091905,15.373858147663709,25.94446723541549,0.3609172020003305
2023-10-31 19:00:00,34.42580363105477,31/10/2023,19:00:00,115,41.49782864270386,11.090887934493662,18.568082107865145,15.720369913393794,25.765572654673203,0.24345187758893794
2023-10-31 19:10:00,34.625297417109984,31/10/2023,19:10:00,116,41.750025254016975,9.836684980398996,20.242859523613166,15.365261248450372,24.644953155965954,0.0655176770803172
2023-10-31 19:20:00,34.78299593418068,31/10/2023,19:20:00,117,42.0198277271976,9.246847054815792,18.85904376605407,13.006814975551725,23.193145028998636,0.33880577522622957
2023-10-31 19:30:00,34.898214418809324,31/10/2023,19:30:00,118,42.30666029017121,10.460760803581485,17.909707867560197,14.47665851377197,25.126151007643625,0.3418667887366057
2023-10-31 19:40:00,34.97045256567043,31/10/2023,19:40:00,119,42.60991082779341,11.406281304853428,20.37236509922863,16.138686613856216,25.041621648489546,0.8808044028527955
2023-10-31 19:50:00,34.99939670001213,31/10/2023,19:50:00,120,42.928932188134524,10.183883554739932,21.003469056325244,16.205017360128224,24.821038342206066,0.1426318082617325
2023-10-31 21:10:00,33.6966367980047,31/10/2023,21:10:00,121,43.26304356353443,9.070172507324388,18.50345612658331,14.685136846172936,24.998470179320883,0.6759600281337151
2023-10-31 21:20:00,33.35264181880985,31/10/2023,21:20:00,122,43.61153194348039,11.211695118638508,21.38333357490156,16.13500212612745,24.224327348523722,0.31851343076630445
2023-10-31 21:30:00,32.97237773577123,31/10/2023,21:30:00,123,43.97365363620744,9.700346011343667,20.60323306395457,13.767273207666427,24.17839179379187,0.19781784407367753
2023-10-31 21:40:00,32.557495743542596,31/10/2023,21:40:00,124,44.348635855774084,8.60631235291908,20.207663846647883,16.23901699607948,25.460216267892278,0.8421451563520963
2023-10-31 21:50:00,32.10979735575103,31/10/2023,21:50:00,125,44.73567837122644,8.33747286409894,19.692111903860592,15.507859949398407,24.136788173993892,0.9386067836935921
2023-10-31 22:00:00,31.631226582407955,31/10/2023,22:00:00,126,45.133955214331436,10.552916658430242,21.0081624974139,13.95376450440303,23.61690043447069,0.8996626766100988
2023-10-31 22:10:00,31.12386148856771,31/10/2023,22:10:00,127,45.54261644223462,10.036930787019845,18.844140887762478,15.608361180669709,26.021729405614366,0.719829377439911
2023-10-31 22:20:00,30.589905170888144,31/10/2023,22:20:00,128,45.96078995128104,9.566959943510355,19.05347015175177,15.90372752590742,25.044944843822904,0.5592593253233095
2023-10-31 22:30:00,30.031676191275047,31/10/2023,22:30:00,129,46.38758333812847,9.786347895514929,20.937055115764036,16.105064333151354,26.220122006714504,0.3502926229747676
2023-10-31 22:40:00,29.45159850914981,31/10/2023,22:40:00,130,46.822085804180986,11.155594922928039,20.37764880176495,14.795796020979132,25.096876666656225,0.06846735644869828
2023-10-31 22:50:00,28.85219095605664,31/10/2023,22:50:00,131,47.263370099279165,9.692270315649903,20.097569146736458,17.026315918546736,25.83578779251528,0.21577911972747976
2023-10-31 23:00:00,28.236056298312967,31/10/2023,23:00:00,132,47.71049450049866,11.586286615479544,19.29724546620413,15.244563607421233,26.451648860704648,0.7938790036501746
2023-10-31 23:10:00,27.60586993519585,31/10/2023,23:10:00,133,48.1625048218343,10.914453578711878,20.160470726479602,16.47670738448893,25.43539807919593,0.2608080019286827
2023-10-31 23:20:00,26.964368281739077,31/10/2023,23:20:00,134,48.61843645048118,11.702816929096013,20.39758990745994,16.100439231490537,23.46752018463852,0.4951316872129744
2023-10-31 23:30:00,26.314336886585828,31/10/2023,23:30:00,135,49.07731640536698,9.845929630838999,20.599389643013858,16.46093930981557,24.829051043857888,0.4287390081698903
2023-10-31 23:40:00,25.65859833649172,31/10/2023,23:40:00,136,49.53816541354261,9.94952158197157,21.39059053847174,15.001228849957766,24.516166641988917,0.6893705513260179
2023-10-31 23:50:00,25.000000000000004,31/10/2023,23:50:00,137,50.0,9.554305797361009,20.650250867978837,16.033223632060583,25.7223690414756,0.23004267928376487
