evento_id,falha,inicio,fim,duracao_pts,variavel,rodada,cenario,base
lacuna_010,lacuna,2023-10-16 09:30:00,2023-10-16 15:30:00,37.0,Umidade,1,sem_erro,treino
lacuna_011,lacuna,2023-10-24 03:30:00,2023-10-24 10:40:00,44.0,Umidade,1,sem_erro,treino
lacuna_012,lacuna,2023-10-26 09:40:00,2023-10-26 16:20:00,41.0,Umidade,1,sem_erro,treino
lacuna_013,lacuna,2023-10-07 10:00:00,2023-10-07 17:20:00,45.0,Umidade,1,sem_erro,treino
lacuna_014,lacuna,2023-10-19 21:20:00,2023-10-20 02:10:00,30.0,Umidade,1,sem_erro,treino
lacuna_015,lacuna,2023-10-31 20:50:00,2023-11-01 04:10:00,45.0,Umidade,1,sem_erro,treino
lacuna_016,lacuna,2023-10-25 07:30:00,2023-10-25 15:20:00,48.0,Umidade,1,sem_erro,treino
lacuna_017,lacuna,2023-10-28 21:50:00,2023-10-29 03:30:00,35.0,Umidade,1,sem_erro,treino
lacuna_018,lacuna,2023-10-13 12:50:00,2023-10-13 16:50:00,25.0,Umidade,1,sem_erro,treino
lacuna_019,lacuna,2023-10-27 23:30:00,2023-10-28 06:10:00,41.0,Umidade,1,sem_erro,treino
lacuna_020,lacuna,2023-11-05 16:50:00,2023-11-05 23:30:00,41.0,Umidade,1,sem_erro,treino
lacuna_021,lacuna,2023-10-22 15:20:00,2023-10-22 23:10:00,48.0,Umidade,1,sem_erro,treino
lacuna_022,lacuna,2023-10-30 21:10:00,2023-10-31 02:00:00,30.0,Umidade,1,sem_erro,treino
lacuna_023,lacuna,2023-10-17 21:00:00,2023-10-18 04:50:00,48.0,Umidade,1,sem_erro,treino
lacuna_024,lacuna,2023-10-27 19:00:00,2023-10-27 23:20:00,27.0,Umidade,1,sem_erro,treino
lacuna_025,lacuna,2023-10-23 11:20:00,2023-10-23 17:50:00,40.0,Umidade,1,sem_erro,treino
queda_001,queda,2023-10-18 05:00:00,2023-10-18 10:10:00,32.0,Umidade,1,sem_erro,treino
queda_002,queda,2023-10-22 00:40:00,2023-10-22 03:30:00,18.0,Umidade,1,sem_erro,treino
queda_003,queda,2023-11-07 03:20:00,2023-11-07 06:50:00,22.0,Umidade,1,sem_erro,treino
queda_004,queda,2023-10-09 15:10:00,2023-10-09 19:50:00,29.0,Umidade,1,sem_erro,treino
queda_005,queda,2023-10-18 21:30:00,2023-10-19 03:20:00,36.0,Umidade,1,sem_erro,treino
queda_006,queda,2023-11-06 20:20:00,2023-11-07 01:50:00,34.0,Umidade,1,sem_erro,treino
queda_007,queda,2023-11-07 07:00:00,2023-11-07 12:30:00,34.0,Umidade,1,sem_erro,treino
queda_008,queda,2023-11-03 21:50:00,2023-11-04 02:20:00,28.0,Umidade,1,sem_erro,treino
queda_009,queda,2023-11-02 23:00:00,2023-11-03 03:30:00,28.0,Umidade,1,sem_erro,treino
queda_010,queda,2023-10-09 09:10:00,2023-10-09 13:20:00,26.0,Umidade,1,sem_erro,treino
queda_011,queda,2023-10-13 17:00:00,2023-10-13 21:00:00,25.0,Umidade,1,sem_erro,treino
queda_012,queda,2023-10-12 23:00:00,2023-10-13 03:30:00,28.0,Umidade,1,sem_erro,treino
queda_013,queda,2023-11-03 17:10:00,2023-11-03 21:40:00,28.0,Umidade,1,sem_erro,treino
queda_014,queda,2023-11-08 15:00:00,2023-11-08 20:10:00,32.0,Umidade,1,sem_erro,treino
queda_015,queda,2023-10-13 21:10:00,2023-10-14 01:10:00,25.0,Umidade,1,sem_erro,treino
queda_016,queda,2023-11-02 09:10:00,2023-11-02 14:50:00,35.0,Umidade,1,sem_erro,treino
queda_017,queda,2023-10-09 06:00:00,2023-10-09 09:00:00,19.0,Umidade,1,sem_erro,treino
queda_018,queda,2023-10-11 01:20:00,2023-10-11 05:00:00,23.0,Umidade,1,sem_erro,treino
queda_019,queda,2023-10-27 09:50:00,2023-10-27 14:30:00,29.0,Umidade,1,sem_erro,treino
queda_020,queda,2023-10-20 18:00:00,2023-10-20 21:10:00,20.0,Umidade,1,sem_erro,treino
queda_021,queda,2023-11-02 05:40:00,2023-11-02 09:00:00,21.0,Umidade,1,sem_erro,treino
queda_022,queda,2023-10-23 22:40:00,2023-10-24 03:20:00,29.0,Umidade,1,sem_erro,treino
oscilacao_final,oscilacao,,,,Umidade,1,sem_erro,treino
lacuna_final,lacuna,,,,Umidade,1,sem_erro,treino
queda_final,queda,,,,Umidade,1,sem_erro,treino
oscilacao_001,oscilacao,2023-10-16 19:30:00,2023-10-17 06:50:00,69.0,Umidade,1,com_erro,treino
oscilacao_002,oscilacao,2023-11-06 00:00:00,2023-11-06 07:50:00,48.0,Umidade,1,com_erro,treino
oscilacao_003,oscilacao,2023-10-24 21:20:00,2023-10-25 07:10:00,60.0,Umidade,1,com_erro,treino
oscilacao_004,oscilacao,2023-11-01 04:20:00,2023-11-01 10:10:00,36.0,Umidade,1,com_erro,treino
oscilacao_005,oscilacao,2023-10-12 06:30:00,2023-10-12 12:30:00,37.0,Umidade,1,com_erro,treino
oscilacao_006,oscilacao,2023-10-15 23:30:00,2023-10-16 09:20:00,60.0,Umidade,1,com_erro,treino
oscilacao_007,oscilacao,2023-10-22 03:40:00,2023-10-22 13:40:00,61.0,Umidade,1,com_erro,treino
oscilacao_008,oscilacao,2023-10-08 02:40:00,2023-10-08 14:00:00,69.0,Umidade,1,com_erro,treino
oscilacao_009,oscilacao,2023-11-02 15:00:00,2023-11-02 22:10:00,44.0,Umidade,1,com_erro,treino
oscilacao_010,oscilacao,2023-11-05 04:50:00,2023-11-05 16:40:00,72.0,Umidade,1,com_erro,treino
oscilacao_011,oscilacao,2023-10-18 12:00:00,2023-10-18 21:20:00,57.0,Umidade,1,com_erro,treino
oscilacao_012,oscilacao,2023-10-24 11:30:00,2023-10-24 21:10:00,59.0,Umidade,1,com_erro,treino
oscilacao_013,oscilacao,2023-10-19 03:30:00,2023-10-19 14:20:00,66.0,Umidade,1,com_erro,treino
oscilacao_014,oscilacao,2023-10-21 12:30:00,2023-10-22 00:10:00,71.0,Umidade,1,com_erro,treino
oscilacao_015,oscilacao,2023-10-11 15:30:00,2023-10-12 01:10:00,59.0,Umidade,1,com_erro,treino
oscilacao_016,oscilacao,2023-11-04 07:20:00,2023-11-04 19:10:00,72.0,Umidade,1,com_erro,treino
oscilacao_017,oscilacao,2023-10-25 15:50:00,2023-10-26 01:40:00,60.0,Umidade,1,com_erro,treino
oscilacao_018,oscilacao,2023-10-12 12:40:00,2023-10-12 21:10:00,52.0,Umidade,1,com_erro,treino
oscilacao_019,oscilacao,2023-10-17 07:00:00,2023-10-17 14:30:00,46.0,Umidade,1,com_erro,treino
oscilacao_020,oscilacao,2023-10-13 03:40:00,2023-10-13 12:40:00,55.0,Umidade,1,com_erro,treino
oscilacao_021,oscilacao,2023-11-07 16:30:00,2023-11-08 02:20:00,60.0,Umidade,1,com_erro,treino
oscilacao_022,oscilacao,2023-10-14 01:20:00,2023-10-14 12:20:00,67.0,Umidade,1,com_erro,treino
oscilacao_023,oscilacao,2023-10-14 18:00:00,2023-10-14 23:50:00,36.0,Umidade,1,com_erro,treino
oscilacao_024,oscilacao,2023-10-21 06:00:00,2023-10-21 12:20:00,39.0,Umidade,1,com_erro,treino
oscilacao_025,oscilacao,2023-10-08 16:50:00,2023-10-09 02:30:00,59.0,Umidade,1,com_erro,treino
oscilacao_026,oscilacao,2023-11-01 10:20:00,2023-11-01 16:40:00,39.0,Umidade,1,com_erro,treino
oscilacao_027,oscilacao,2023-10-29 03:40:00,2023-10-29 09:40:00,37.0,Umidade,1,com_erro,treino
oscilacao_028,oscilacao,2023-11-06 08:00:00,2023-11-06 18:10:00,62.0,Umidade,1,com_erro,treino
oscilacao_029,oscilacao,2023-11-08 06:40:00,2023-11-08 14:50:00,50.0,Umidade,1,com_erro,treino
lacuna_001,lacuna,2023-11-04 02:30:00,2023-11-04 07:10:00,29.0,Umidade,1,com_erro,treino
lacuna_002,lacuna,2023-10-29 10:40:00,2023-10-29 17:50:00,44.0,Umidade,1,com_erro,treino
lacuna_003,lacuna,2023-10-29 19:00:00,2023-10-30 02:00:00,43.0,Umidade,1,com_erro,treino
lacuna_004,lacuna,2023-10-30 02:10:00,2023-10-30 07:00:00,30.0,Umidade,1,com_erro,treino
lacuna_005,lacuna,2023-11-04 19:20:00,2023-11-05 01:20:00,37.0,Umidade,1,com_erro,treino
lacuna_006,lacuna,2023-10-26 01:50:00,2023-10-26 06:50:00,31.0,Umidade,1,com_erro,treino
lacuna_007,lacuna,2023-10-19 16:20:00,2023-10-19 21:10:00,30.0,Umidade,1,com_erro,treino
lacuna_008,lacuna,2023-10-15 13:30:00,2023-10-15 20:50:00,45.0,Umidade,1,com_erro,treino
lacuna_009,lacuna,2023-10-28 09:30:00,2023-10-28 13:30:00,25.0,Umidade,1,com_erro,treino
lacuna_010,lacuna,2023-10-16 09:30:00,2023-10-16 15:30:00,37.0,Umidade,1,com_erro,treino
lacuna_011,lacuna,2023-10-24 03:30:00,2023-10-24 10:40:00,44.0,Umidade,1,com_erro,treino
lacuna_012,lacuna,2023-10-26 09:40:00,2023-10-26 16:20:00,41.0,Umidade,1,com_erro,treino
lacuna_013,lacuna,2023-10-07 10:00:00,2023-10-07 17:20:00,45.0,Umidade,1,com_erro,treino
lacuna_014,lacuna,2023-10-19 21:20:00,2023-10-20 02:10:00,30.0,Umidade,1,com_erro,treino
lacuna_015,lacuna,2023-10-31 20:50:00,2023-11-01 04:10:00,45.0,Umidade,1,com_erro,treino
lacuna_016,lacuna,2023-10-25 07:30:00,2023-10-25 15:20:00,48.0,Umidade,1,com_erro,treino
lacuna_017,lacuna,2023-10-28 21:50:00,2023-10-29 03:30:00,35.0,Umidade,1,com_erro,treino
lacuna_018,lacuna,2023-10-13 12:50:00,2023-10-13 16:50:00,25.0,Umidade,1,com_erro,treino
lacuna_019,lacuna,2023-10-27 23:30:00,2023-10-28 06:10:00,41.0,Umidade,1,com_erro,treino
lacuna_020,lacuna,2023-11-05 16:50:00,2023-11-05 23:30:00,41.0,Umidade,1,com_erro,treino
lacuna_021,lacuna,2023-10-22 15:20:00,2023-10-22 23:10:00,48.0,Umidade,1,com_erro,treino
lacuna_022,lacuna,2023-10-30 21:10:00,2023-10-31 02:00:00,30.0,Umidade,1,com_erro,treino
lacuna_023,lacuna,2023-10-17 21:00:00,2023-10-18 04:50:00,48.0,Umidade,1,com_erro,treino
lacuna_024,lacuna,2023-10-27 19:00:00,2023-10-27 23:20:00,27.0,Umidade,1,com_erro,treino
lacuna_025,lacuna,2023-10-23 11:20:00,2023-10-23 17:50:00,40.0,Umidade,1,com_erro,treino
queda_001,queda,2023-10-18 05:00:00,2023-10-18 10:10:00,32.0,Umidade,1,com_erro,treino
queda_002,queda,2023-10-22 00:40:00,2023-10-22 03:30:00,18.0,Umidade,1,com_erro,treino
queda_003,queda,2023-11-07 03:20:00,2023-11-07 06:50:00,22.0,Umidade,1,com_erro,treino
queda_004,queda,2023-10-09 15:10:00,2023-10-09 19:50:00,29.0,Umidade,1,com_erro,treino
queda_005,queda,2023-10-18 21:30:00,2023-10-19 03:20:00,36.0,Umidade,1,com_erro,treino
queda_006,queda,2023-11-06 20:20:00,2023-11-07 01:50:00,34.0,Umidade,1,com_erro,treino
queda_007,queda,2023-11-07 07:00:00,2023-11-07 12:30:00,34.0,Umidade,1,com_erro,treino
queda_008,queda,2023-11-03 21:50:00,2023-11-04 02:20:00,28.0,Umidade,1,com_erro,treino
queda_009,queda,2023-11-02 23:00:00,2023-11-03 03:30:00,28.0,Umidade,1,com_erro,treino
queda_010,queda,2023-10-09 09:10:00,2023-10-09 13:20:00,26.0,Umidade,1,com_erro,treino
queda_011,queda,2023-10-13 17:00:00,2023-10-13 21:00:00,25.0,Umidade,1,com_erro,treino
queda_012,queda,2023-10-12 23:00:00,2023-10-13 03:30:00,28.0,Umidade,1,com_erro,treino
queda_013,queda,2023-11-03 17:10:00,2023-11-03 21:40:00,28.0,Umidade,1,com_erro,treino
queda_014,queda,2023-11-08 15:00:00,2023-11-08 20:10:00,32.0,Umidade,1,com_erro,treino
queda_015,queda,2023-10-13 21:10:00,2023-10-14 01:10:00,25.0,Umidade,1,com_erro,treino
queda_016,queda,2023-11-02 09:10:00,2023-11-02 14:50:00,35.0,Umidade,1,com_erro,treino
queda_017,queda,2023-10-09 06:00:00,2023-10-09 09:00:00,19.0,Umidade,1,com_erro,treino
queda_018,queda,2023-10-11 01:20:00,2023-10-11 05:00:00,23.0,Umidade,1,com_erro,treino
queda_019,queda,2023-10-27 09:50:00,2023-10-27 14:30:00,29.0,Umidade,1,com_erro,treino
queda_020,queda,2023-10-20 18:00:00,2023-10-20 21:10:00,20.0,Umidade,1,com_erro,treino
queda_021,queda,2023-11-02 05:40:00,2023-11-02 09:00:00,21.0,Umidade,1,com_erro,treino
queda_022,queda,2023-10-23 22:40:00,2023-10-24 03:20:00,29.0,Umidade,1,com_erro,treino
oscilacao_001,oscilacao,2023-10-25 11:10:00,2023-10-25 18:50:00,47.0,Umidade,1,com_erro,teste
oscilacao_002,oscilacao,2023-10-24 05:50:00,2023-10-24 15:20:00,58.0,Umidade,1,com_erro,teste
oscilacao_003,oscilacao,2023-10-10 02:00:00,2023-10-10 10:10:00,50.0,Umidade,1,com_erro,teste
oscilacao_004,oscilacao,2023-10-13 03:50:00,2023-10-13 14:50:00,67.0,Umidade,1,com_erro,teste
oscilacao_005,oscilacao,2023-11-04 17:40:00,2023-11-05 04:40:00,67.0,Umidade,1,com_erro,teste
oscilacao_006,oscilacao,2023-10-19 01:40:00,2023-10-19 13:30:00,72.0,Umidade,1,com_erro,teste
oscilacao_007,oscilacao,2023-11-06 16:00:00,2023-11-07 00:10:00,50.0,Umidade,1,com_erro,teste
oscilacao_008,oscilacao,2023-10-29 12:10:00,2023-10-29 19:50:00,47.0,Umidade,1,com_erro,teste
oscilacao_009,oscilacao,2023-10-14 04:40:00,2023-10-14 13:30:00,54.0,Umidade,1,com_erro,teste
oscilacao_010,oscilacao,2023-11-03 10:50:00,2023-11-03 22:00:00,68.0,Umidade,1,com_erro,teste
oscilacao_011,oscilacao,2023-10-22 03:50:00,2023-10-22 15:40:00,72.0,Umidade,1,com_erro,teste
oscilacao_012,oscilacao,2023-11-08 01:00:00,2023-11-08 11:10:00,62.0,Umidade,1,com_erro,teste
oscilacao_013,oscilacao,2023-10-17 15:00:00,2023-10-18 02:40:00,71.0,Umidade,1,com_erro,teste
oscilacao_014,oscilacao,2023-10-29 03:50:00,2023-10-29 12:00:00,50.0,Umidade,1,com_erro,teste
oscilacao_015,oscilacao,2023-10-19 13:40:00,2023-10-20 01:10:00,70.0,Umidade,1,com_erro,teste
oscilacao_016,oscilacao,2023-10-09 08:20:00,2023-10-09 17:50:00,58.0,Umidade,1,com_erro,teste
oscilacao_017,oscilacao,2023-11-03 22:10:00,2023-11-04 09:50:00,71.0,Umidade,1,com_erro,teste
oscilacao_018,oscilacao,2023-10-08 23:50:00,2023-10-09 08:10:00,51.0,Umidade,1,com_erro,teste
oscilacao_019,oscilacao,2023-10-13 20:40:00,2023-10-14 04:30:00,48.0,Umidade,1,com_erro,teste
oscilacao_020,oscilacao,2023-10-28 03:20:00,2023-10-28 10:40:00,45.0,Umidade,1,com_erro,teste
oscilacao_021,oscilacao,2023-10-24 22:20:00,2023-10-25 06:30:00,50.0,Umidade,1,com_erro,teste
oscilacao_022,oscilacao,2023-11-02 14:20:00,2023-11-03 01:40:00,69.0,Umidade,1,com_erro,teste
lacuna_001,lacuna,2023-10-27 05:00:00,2023-10-27 10:30:00,34.0,Umidade,1,com_erro,teste
lacuna_002,lacuna,2023-10-09 20:10:00,2023-10-10 01:50:00,35.0,Umidade,1,com_erro,teste
lacuna_003,lacuna,2023-10-28 23:10:00,2023-10-29 03:40:00,28.0,Umidade,1,com_erro,teste
lacuna_004,lacuna,2023-10-31 00:40:00,2023-10-31 07:00:00,39.0,Umidade,1,com_erro,teste
lacuna_005,lacuna,2023-10-11 01:10:00,2023-10-11 07:50:00,41.0,Umidade,1,com_erro,teste
lacuna_006,lacuna,2023-10-15 21:40:00,2023-10-16 05:10:00,46.0,Umidade,1,com_erro,teste
lacuna_007,lacuna,2023-10-18 20:40:00,2023-10-19 01:10:00,28.0,Umidade,1,com_erro,teste
lacuna_008,lacuna,2023-10-15 02:30:00,2023-10-15 08:00:00,34.0,Umidade,1,com_erro,teste
lacuna_009,lacuna,2023-10-12 09:10:00,2023-10-12 15:40:00,40.0,Umidade,1,com_erro,teste
lacuna_010,lacuna,2023-10-23 03:00:00,2023-10-23 10:40:00,47.0,Umidade,1,com_erro,teste
lacuna_011,lacuna,2023-10-23 17:30:00,2023-10-23 22:10:00,29.0,Umidade,1,com_erro,teste
lacuna_012,lacuna,2023-10-08 18:20:00,2023-10-08 23:40:00,33.0,Umidade,1,com_erro,teste
lacuna_013,lacuna,2023-11-05 07:50:00,2023-11-05 15:30:00,47.0,Umidade,1,com_erro,teste
lacuna_014,lacuna,2023-11-04 12:20:00,2023-11-04 16:40:00,27.0,Umidade,1,com_erro,teste
lacuna_015,lacuna,2023-10-31 20:00:00,2023-10-31 23:50:00,24.0,Umidade,1,com_erro,teste
lacuna_016,lacuna,2023-10-13 15:20:00,2023-10-13 20:30:00,32.0,Umidade,1,com_erro,teste
lacuna_017,lacuna,2023-10-21 02:10:00,2023-10-21 07:40:00,34.0,Umidade,1,com_erro,teste
lacuna_018,lacuna,2023-11-02 07:30:00,2023-11-02 14:10:00,41.0,Umidade,1,com_erro,teste
lacuna_019,lacuna,2023-10-16 06:40:00,2023-10-16 13:30:00,42.0,Umidade,1,com_erro,teste
lacuna_020,lacuna,2023-10-18 09:20:00,2023-10-18 15:40:00,39.0,Umidade,1,com_erro,teste
lacuna_021,lacuna,2023-10-14 13:40:00,2023-10-14 17:30:00,24.0,Umidade,1,com_erro,teste
lacuna_022,lacuna,2023-11-06 09:20:00,2023-11-06 15:50:00,40.0,Umidade,1,com_erro,teste
lacuna_023,lacuna,2023-10-15 08:10:00,2023-10-15 13:10:00,31.0,Umidade,1,com_erro,teste
queda_001,queda,2023-11-07 07:50:00,2023-11-07 13:10:00,33.0,Umidade,1,com_erro,teste
queda_002,queda,2023-10-10 10:20:00,2023-10-10 14:30:00,26.0,Umidade,1,com_erro,teste
queda_003,queda,2023-11-01 00:00:00,2023-11-01 04:50:00,30.0,Umidade,1,com_erro,teste
queda_004,queda,2023-10-14 17:40:00,2023-10-14 21:30:00,24.0,Umidade,1,com_erro,teste
queda_005,queda,2023-10-26 10:50:00,2023-10-26 15:40:00,30.0,Umidade,1,com_erro,teste
queda_006,queda,2023-10-23 10:50:00,2023-10-23 14:20:00,22.0,Umidade,1,com_erro,teste
queda_007,queda,2023-10-27 10:40:00,2023-10-27 14:40:00,25.0,Umidade,1,com_erro,teste
queda_008,queda,2023-10-07 06:40:00,2023-10-07 09:50:00,20.0,Umidade,1,com_erro,teste
queda_009,queda,2023-10-15 17:00:00,2023-10-15 21:30:00,28.0,Umidade,1,com_erro,teste
queda_010,queda,2023-10-31 07:10:00,2023-10-31 10:20:00,20.0,Umidade,1,com_erro,teste
queda_011,queda,2023-10-20 07:10:00,2023-10-20 11:20:00,26.0,Umidade,1,com_erro,teste
queda_012,queda,2023-10-30 02:00:00,2023-10-30 05:30:00,22.0,Umidade,1,com_erro,teste
queda_013,queda,2023-10-30 13:40:00,2023-10-30 19:20:00,35.0,Umidade,1,com_erro,teste
queda_014,queda,2023-10-22 21:30:00,2023-10-23 02:50:00,33.0,Umidade,1,com_erro,teste
queda_015,queda,2023-10-24 15:30:00,2023-10-24 20:00:00,28.0,Umidade,1,com_erro,teste
queda_016,queda,2023-10-26 23:00:00,2023-10-27 04:50:00,36.0,Umidade,1,com_erro,teste
queda_017,queda,2023-11-03 06:00:00,2023-11-03 10:40:00,29.0,Umidade,1,com_erro,teste
queda_018,queda,2023-10-26 00:20:00,2023-10-26 05:40:00,33.0,Umidade,1,com_erro,teste
queda_019,queda,2023-10-12 22:40:00,2023-10-13 03:40:00,31.0,Umidade,1,com_erro,teste
queda_020,queda,2023-10-28 19:20:00,2023-10-28 23:00:00,23.0,Umidade,1,com_erro,teste
queda_021,queda,2023-10-12 15:50:00,2023-10-12 21:40:00,36.0,Umidade,1,com_erro,teste
queda_022,queda,2023-10-25 19:00:00,2023-10-25 23:50:00,30.0,Umidade,1,com_erro,teste
oscilacao_final,oscilacao,,,,Umidade,1,com_erro,teste
lacuna_final,lacuna,,,,Umidade,1,com_erro,teste
queda_final,queda,,,,Umidade,1,com_erro,teste
oscilacao_001,oscilacao,2023-10-28 07:50:00,2023-10-28 18:10:00,63.0,Umidade,2,sem_erro,treino
oscilacao_002,oscilacao,2023-10-26 20:00:00,2023-10-27 06:40:00,65.0,Umidade,2,sem_erro,treino
oscilacao_003,oscilacao,2023-11-01 11:20:00,2023-11-01 21:10:00,60.0,Umidade,2,sem_erro,treino
oscilacao_004,oscilacao,2023-10-22 10:30:00,2023-10-22 17:20:00,42.0,Umidade,2,sem_erro,treino
oscilacao_005,oscilacao,2023-10-20 10:00:00,2023-10-20 19:30:00,58.0,Umidade,2,sem_erro,treino
oscilacao_006,oscilacao,2023-10-13 18:30:00,2023-10-14 02:50:00,51.0,Umidade,2,sem_erro,treino
oscilacao_007,oscilacao,2023-10-26 03:00:00,2023-10-26 09:30:00,40.0,Umidade,2,sem_erro,treino
oscilacao_008,oscilacao,2023-11-01 04:50:00,2023-11-01 11:10:00,39.0,Umidade,2,sem_erro,treino
oscilacao_009,oscilacao,2023-10-07 05:40:00,2023-10-07 14:30:00,54.0,Umidade,2,sem_erro,treino
oscilacao_010,oscilacao,2023-11-08 04:40:00,2023-11-08 12:50:00,50.0,Umidade,2,sem_erro,treino
oscilacao_011,oscilacao,2023-10-14 10:00:00,2023-10-14 16:30:00,40.0,Umidade,2,sem_erro,treino
oscilacao_012,oscilacao,2023-10-09 14:30:00,2023-10-09 23:40:00,56.0,Umidade,2,sem_erro,treino
oscilacao_013,oscilacao,2023-10-31 02:00:00,2023-10-31 13:40:00,71.0,Umidade,2,sem_erro,treino
oscilacao_014,oscilacao,2023-10-12 02:10:00,2023-10-12 13:10:00,67.0,Umidade,2,sem_erro,treino
oscilacao_015,oscilacao,2023-10-25 17:50:00,2023-10-26 02:50:00,55.0,Umidade,2,sem_erro,treino
oscilacao_016,oscilacao,2023-10-27 20:00:00,2023-10-28 07:40:00,71.0,Umidade,2,sem_erro,treino
oscilacao_017,oscilacao,2023-10-08 14:40:00,2023-10-08 22:40:00,49.0,Umidade,2,sem_erro,treino
oscilacao_018,oscilacao,2023-10-08 22:50:00,2023-10-09 05:40:00,42.0,Umidade,2,sem_erro,treino
oscilacao_019,oscilacao,2023-11-04 19:50:00,2023-11-05 07:30:00,71.0,Umidade,2,sem_erro,treino
oscilacao_020,oscilacao,2023-10-24 20:00:00,2023-10-25 04:20:00,51.0,Umidade,2,sem_erro,treino
oscilacao_021,oscilacao,2023-10-25 10:40:00,2023-10-25 17:40:00,43.0,Umidade,2,sem_erro,treino
