teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos,variavel,rodada,cenario
sem_erro,xgboost,oscilacao,90,85,85,55,55,35,20,0,55,0,11,11,0.5272727272727272,0.5272727272727272,0.0,0.0,0.0,0.5272727272631406,29,26,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_oscilacao_jan90_passo85_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_oscilacao_jan90_passo85_eventos.png,Umidade,1,sem_erro
sem_erro,xgboost,queda,70,70,70,67,67,21,46,0,67,0,16,16,0.6268656716417911,0.6268656716417911,0.0,0.0,0.0,0.6268656716324348,42,25,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_queda_jan70_passo70_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_queda_jan70_passo70_eventos.png,Umidade,1,sem_erro
com_erro,catboost,lacuna,20,5,5,947,947,267,680,245,702,22,22,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985755,702,0,0,245,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_lacuna_jan20_passo5_eventos.png,Umidade,1,com_erro
com_erro,catboost,oscilacao,100,65,65,72,72,47,25,37,35,10,10,0,0.8055555555555556,0.8015444015444015,0.7446808510638298,0.9459459459459459,0.8333333333333334,0.6571428571240817,23,12,2,35,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_oscilacao_jan100_passo65_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_oscilacao_jan100_passo65_eventos.png,Umidade,1,com_erro
com_erro,catboost,queda,90,85,85,55,55,20,35,26,29,10,10,0,0.5818181818181818,0.5755968169761274,0.5714285714285714,0.46153846153846156,0.5106382978723404,0.6896551723900118,20,9,14,12,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_queda_jan90_passo85_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_queda_jan90_passo85_eventos.png,Umidade,1,com_erro
com_erro,mlp,lacuna,90,75,75,63,63,34,29,33,30,14,13,-1,0.9682539682539683,0.9681818181818183,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.9666666666344444,29,1,1,32,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_lacuna_jan90_passo75_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_lacuna_jan90_passo75_eventos.png,Umidade,1,com_erro
com_erro,mlp,oscilacao,100,95,95,49,49,33,16,27,22,9,9,0,0.7755102040816326,0.7542087542087541,0.7222222222222222,0.9629629629629629,0.8253968253968254,0.545454545429752,12,10,1,26,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_oscilacao_jan100_passo95_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_oscilacao_jan100_passo95_eventos.png,Umidade,1,com_erro
com_erro,mlp,queda,100,95,95,49,49,21,28,23,26,10,10,0,0.5714285714285714,0.5685618729096991,0.5454545454545454,0.5217391304347826,0.5333333333333333,0.6153846153609468,16,10,11,12,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_queda_jan100_passo95_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_queda_jan100_passo95_eventos.png,Umidade,1,com_erro
com_erro,random_forest,lacuna,20,5,5,947,947,267,680,245,702,22,22,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985755,702,0,0,245,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_lacuna_jan20_passo5_eventos.png,Umidade,1,com_erro
com_erro,random_forest,oscilacao,100,90,90,52,52,34,18,29,23,10,10,0,0.7884615384615384,0.7698650674662668,0.75,0.9310344827586207,0.8307692307692308,0.608695652147448,14,9,2,27,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_oscilacao_jan100_passo90_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_oscilacao_jan100_passo90_eventos.png,Umidade,1,com_erro
com_erro,random_forest,queda,90,55,55,85,85,33,52,38,47,13,13,0,0.6588235294117647,0.6385778275475924,0.68,0.4473684210526316,0.5396825396825397,0.8297872340248982,39,8,21,17,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_queda_jan90_passo55_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_queda_jan90_passo55_eventos.png,Umidade,1,com_erro
com_erro,xgboost,lacuna,20,5,5,947,947,267,680,245,702,22,22,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985755,702,0,0,245,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_lacuna_jan20_passo5_eventos.png,Umidade,1,com_erro
com_erro,xgboost,oscilacao,80,65,65,72,72,44,28,36,36,10,10,0,0.8194444444444444,0.8194444444444444,0.7555555555555555,0.9444444444444444,0.8395061728395061,0.6944444444251544,25,11,2,34,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_oscilacao_jan80_passo65_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_oscilacao_jan80_passo65_eventos.png,Umidade,1,com_erro
com_erro,xgboost,queda,90,80,80,59,59,22,37,28,31,11,12,1,0.6271186440677966,0.6296082949308757,0.59375,0.6785714285714286,0.6333333333333333,0.580645161271592,18,13,9,19,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_queda_jan90_passo80_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_queda_jan90_passo80_eventos.png,Umidade,1,com_erro
sem_erro,catboost,lacuna,20,5,5,947,947,269,678,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_lacuna_jan20_passo5_eventos.png,Umidade,2,sem_erro
sem_erro,catboost,oscilacao,100,85,85,55,55,33,22,0,55,0,6,6,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,0.4545454545371901,25,30,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_oscilacao_jan100_passo85_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_oscilacao_jan100_passo85_eventos.png,Umidade,2,sem_erro
sem_erro,catboost,queda,40,35,35,135,135,36,99,0,135,0,5,5,0.9555555555555556,0.9555555555555556,0.0,0.0,0.0,0.9555555555484775,129,6,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_queda_jan40_passo35_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_queda_jan40_passo35_eventos.png,Umidade,2,sem_erro
sem_erro,mlp,lacuna,20,10,10,474,474,134,340,0,474,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999978904,474,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_lacuna_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_lacuna_jan20_passo10_eventos.png,Umidade,2,sem_erro
sem_erro,mlp,oscilacao,80,70,70,67,67,37,30,0,67,0,8,8,0.7611940298507462,0.7611940298507462,0.0,0.0,0.0,0.7611940298393851,51,16,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_oscilacao_jan80_passo70_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_oscilacao_jan80_passo70_eventos.png,Umidade,2,sem_erro
sem_erro,mlp,queda,20,20,20,237,237,44,193,0,237,0,3,3,0.9831223628691983,0.9831223628691983,0.0,0.0,0.0,0.9831223628650502,233,4,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_queda_jan20_passo20_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_queda_jan20_passo20_eventos.png,Umidade,2,sem_erro
sem_erro,random_forest,lacuna,20,5,5,947,947,269,678,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_lacuna_jan20_passo5_eventos.png,Umidade,2,sem_erro
sem_erro,random_forest,oscilacao,100,85,85,55,55,33,22,0,55,0,6,6,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.3636363636297521,20,35,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_oscilacao_jan100_passo85_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_oscilacao_jan100_passo85_eventos.png,Umidade,2,sem_erro
sem_erro,random_forest,queda,40,35,35,135,135,36,99,0,135,0,3,3,0.9629629629629629,0.9629629629629629,0.0,0.0,0.0,0.96296296295583,130,5,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_queda_jan40_passo35_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_queda_jan40_passo35_eventos.png,Umidade,2,sem_erro
sem_erro,xgboost,lacuna,20,5,5,947,947,269,678,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png,Umidade,2,sem_erro
sem_erro,xgboost,oscilacao,100,85,85,55,55,33,22,0,55,0,5,5,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.3636363636297521,20,35,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_oscilacao_jan100_passo85_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_oscilacao_jan100_passo85_eventos.png,Umidade,2,sem_erro
sem_erro,xgboost,queda,60,55,55,86,86,25,61,0,86,0,8,8,0.8837209302325582,0.8837209302325582,0.0,0.0,0.0,0.8837209302222823,76,10,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_queda_jan60_passo55_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_queda_jan60_passo55_eventos.png,Umidade,2,sem_erro
com_erro,catboost,lacuna,20,5,5,947,947,267,680,292,655,21,21,0,1.0,1.0,1.0,1.0,1.0,0.9999999999984733,655,0,0,292,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_lacuna_jan20_passo5_eventos.png,Umidade,2,com_erro
com_erro,catboost,oscilacao,100,95,95,49,49,28,21,25,24,9,9,0,0.8367346938775511,0.8333333333333333,0.7575757575757576,1.0,0.8620689655172413,0.6666666666388888,16,8,0,25,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_oscilacao_jan100_passo95_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_oscilacao_jan100_passo95_eventos.png,Umidade,2,com_erro
com_erro,catboost,queda,100,65,65,72,72,31,41,40,32,11,12,1,0.75,0.765625,0.8928571428571429,0.625,0.7352941176470589,0.9062499999716798,29,3,15,25,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_queda_jan100_passo65_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_queda_jan100_passo65_eventos.png,Umidade,2,com_erro
com_erro,mlp,lacuna,20,5,5,947,947,267,680,292,655,21,22,1,0.9788806758183738,0.9667023946460316,0.9963503649635036,0.934931506849315,0.9646643109540636,0.9984732824412237,654,1,19,273,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_lacuna_jan20_passo5_eventos.png,Umidade,2,com_erro
com_erro,mlp,oscilacao,80,60,60,78,78,45,33,38,40,9,10,1,0.8974358974358975,0.9,0.8260869565217391,1.0,0.9047619047619048,0.79999999998,32,8,0,38,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_oscilacao_jan80_passo60_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_oscilacao_jan80_passo60_eventos.png,Umidade,2,com_erro
com_erro,mlp,queda,60,35,35,135,135,43,92,55,80,17,17,0,0.5111111111111111,0.5789772727272727,0.45217391304347826,0.9454545454545454,0.611764705882353,0.21249999999734373,17,63,3,52,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_queda_jan60_passo35_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_2\com_erro\Umidade_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_queda_jan60_passo35_eventos.png,Umidade,2,com_erro
