variavel,cenario,modelo,falha,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,precision_pos_mean,precision_pos_std,recall_pos_mean,recall_pos_std,f1_pos_mean,f1_pos_std,specificity_mean,specificity_std,eventos_reais_teste_mean,eventos_reais_teste_std,eventos_detectados_mean,eventos_detectados_std,diferenca_eventos_mean,diferenca_eventos_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,tn_mean,tn_std
Temperatura,com_erro,xgboost,oscilacao,0.7448026800046115,0.041507796333638,0.7268172528657683,0.044395912536305426,0.730196886789295,0.04966133197436809,0.8748304269274577,0.07798338310095748,0.7937371068828869,0.03945057595441262,0.5788040787851351,0.06478145820186221,11.4,2.6076809620810595,12.0,2.8284271247461903,0.6,0.5477225575051661,13.2,3.0331501776206204,5.6,3.9749213828703582,35.8,5.71839138219832,18.2,4.147288270665545
Temperatura,com_erro,xgboost,queda,0.6925560491517938,0.0595142393085097,0.6923252648252649,0.05164800291353779,0.6635461541538124,0.0718977787613297,0.781978021978022,0.10209095797393729,0.7124026324306829,0.05215388438436295,0.6026725076546875,0.13637805010011508,12.2,1.6431676725154982,12.8,1.3038404810405297,0.6,1.51657508881031,13.2,3.898717737923586,7.6,5.549774770204643,26.4,8.502940667792526,21.2,8.012490249604053
Temperatura,sem_erro,catboost,lacuna,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999989442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,0.0
Temperatura,sem_erro,catboost,oscilacao,0.6915002821405885,0.1182139456275292,0.6915002821405885,0.1182139456275292,0.0,0.0,0.0,0.0,0.0,0.0,0.6915002821299439,0.11821394563024544,0.0,0.0,12.2,1.7888543819998315,12.2,1.7888543819998315,18.8,2.387467277262665,0.0,0.0,0.0,0.0,56.2,48.1269155462928
Temperatura,sem_erro,catboost,queda,0.8212627167167813,0.09977947016937698,0.8212627167167813,0.09977947016937698,0.0,0.0,0.0,0.0,0.0,0.0,0.8212627167067463,0.09977947017242783,0.0,0.0,8.0,0.7071067811865475,8.0,0.7071067811865475,13.2,2.7748873851023217,0.0,0.0,0.0,0.0,78.8,45.290175535098115
Temperatura,sem_erro,mlp,lacuna,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999972505,3.786953795560557e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.6,376.5538474109646
Temperatura,sem_erro,mlp,oscilacao,0.8820880400123052,0.054380297786508144,0.8820880400123052,0.054380297786508144,0.0,0.0,0.0,0.0,0.0,0.0,0.8820880400022275,0.05438029779030968,0.0,0.0,8.4,1.140175425099138,8.4,1.140175425099138,10.4,2.073644135332772,0.0,0.0,0.0,0.0,102.8,75.40689623635228
Temperatura,sem_erro,mlp,queda,0.9719915514927795,0.022508206327907673,0.9719915514927795,0.022508206327907673,0.0,0.0,0.0,0.0,0.0,0.0,0.971991551484947,0.022508206328985463,0.0,0.0,3.6,4.219004621945797,3.6,4.219004621945797,4.4,5.412947441089743,0.0,0.0,0.0,0.0,166.8,88.58442300991749
Temperatura,sem_erro,random_forest,lacuna,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999989442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,0.0
Temperatura,sem_erro,random_forest,oscilacao,0.7012685715064113,0.28981085799489376,0.7012685715064113,0.28981085799489376,0.0,0.0,0.0,0.0,0.0,0.0,0.7012685715003002,0.2898108579956185,0.0,0.0,11.6,3.9115214431215892,11.6,3.9115214431215892,23.6,8.87693640846886,0.0,0.0,0.0,0.0,120.0,114.29129450662461
Temperatura,sem_erro,random_forest,queda,0.9150529611353468,0.07003498324171652,0.9150529611353468,0.07003498324171652,0.0,0.0,0.0,0.0,0.0,0.0,0.9150529611283567,0.07003498324372531,0.0,0.0,7.6,2.701851217221259,7.6,2.701851217221259,10.0,4.183300132670378,0.0,0.0,0.0,0.0,146.6,93.39325457440702
Temperatura,sem_erro,xgboost,lacuna,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999989442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,0.0
Temperatura,sem_erro,xgboost,oscilacao,0.521262725734417,0.06889739945990528,0.521262725734417,0.06889739945990528,0.0,0.0,0.0,0.0,0.0,0.0,0.5212627257242805,0.06889739945929654,0.0,0.0,11.4,1.51657508881031,11.4,1.51657508881031,24.4,2.302172886644268,0.0,0.0,0.0,0.0,27.0,5.830951894845301
Temperatura,sem_erro,xgboost,queda,0.6363797293940765,0.15134577644568734,0.6363797293940765,0.15134577644568734,0.0,0.0,0.0,0.0,0.0,0.0,0.6363797293834292,0.15134577644399763,0.0,0.0,11.0,1.8708286933869709,11.0,1.8708286933869709,21.0,7.211102550927978,0.0,0.0,0.0,0.0,38.4,12.157302332343306
