evento_id,falha,inicio,fim,duracao_pts,variavel,rodada,cenario,base
oscilacao_017,oscilacao,2023-11-03 01:40:00,2023-11-03 07:30:00,36.0,"MP2,5_1",1,sem_erro,treino
oscilacao_018,oscilacao,2023-11-01 03:30:00,2023-11-01 10:10:00,41.0,"MP2,5_1",1,sem_erro,treino
oscilacao_019,oscilacao,2023-11-01 10:20:00,2023-11-01 19:50:00,58.0,"MP2,5_1",1,sem_erro,treino
oscilacao_020,oscilacao,2023-11-02 12:20:00,2023-11-02 20:20:00,49.0,"MP2,5_1",1,sem_erro,treino
oscilacao_021,oscilacao,2023-10-09 05:40:00,2023-10-09 14:10:00,52.0,"MP2,5_1",1,sem_erro,treino
oscilacao_022,oscilacao,2023-10-29 22:10:00,2023-10-30 06:10:00,49.0,"MP2,5_1",1,sem_erro,treino
oscilacao_023,oscilacao,2023-10-16 06:20:00,2023-10-16 17:00:00,65.0,"MP2,5_1",1,sem_erro,treino
oscilacao_024,oscilacao,2023-10-08 11:50:00,2023-10-08 21:50:00,61.0,"MP2,5_1",1,sem_erro,treino
oscilacao_025,oscilacao,2023-10-21 22:30:00,2023-10-22 09:20:00,66.0,"MP2,5_1",1,sem_erro,treino
oscilacao_026,oscilacao,2023-10-12 11:50:00,2023-10-12 20:10:00,51.0,"MP2,5_1",1,sem_erro,treino
oscilacao_027,oscilacao,2023-10-28 01:30:00,2023-10-28 11:40:00,62.0,"MP2,5_1",1,sem_erro,treino
oscilacao_028,oscilacao,2023-11-03 23:00:00,2023-11-04 08:40:00,59.0,"MP2,5_1",1,sem_erro,treino
lacuna_001,lacuna,2023-10-16 20:00:00,2023-10-17 02:50:00,42.0,"MP2,5_1",1,sem_erro,treino
lacuna_002,lacuna,2023-10-31 00:40:00,2023-10-31 05:40:00,31.0,"MP2,5_1",1,sem_erro,treino
lacuna_003,lacuna,2023-10-29 04:10:00,2023-10-29 08:20:00,26.0,"MP2,5_1",1,sem_erro,treino
lacuna_004,lacuna,2023-10-17 03:00:00,2023-10-17 07:20:00,27.0,"MP2,5_1",1,sem_erro,treino
lacuna_005,lacuna,2023-11-07 13:40:00,2023-11-07 17:30:00,24.0,"MP2,5_1",1,sem_erro,treino
lacuna_006,lacuna,2023-10-20 13:10:00,2023-10-20 17:20:00,26.0,"MP2,5_1",1,sem_erro,treino
lacuna_007,lacuna,2023-11-03 11:00:00,2023-11-03 16:10:00,32.0,"MP2,5_1",1,sem_erro,treino
lacuna_008,lacuna,2023-10-23 09:50:00,2023-10-23 17:30:00,47.0,"MP2,5_1",1,sem_erro,treino
lacuna_009,lacuna,2023-11-07 20:00:00,2023-11-08 03:10:00,44.0,"MP2,5_1",1,sem_erro,treino
lacuna_010,lacuna,2023-10-27 03:10:00,2023-10-27 08:20:00,32.0,"MP2,5_1",1,sem_erro,treino
lacuna_011,lacuna,2023-10-23 05:10:00,2023-10-23 09:40:00,28.0,"MP2,5_1",1,sem_erro,treino
lacuna_012,lacuna,2023-11-04 21:30:00,2023-11-05 02:20:00,30.0,"MP2,5_1",1,sem_erro,treino
lacuna_013,lacuna,2023-11-03 16:20:00,2023-11-03 21:10:00,30.0,"MP2,5_1",1,sem_erro,treino
lacuna_014,lacuna,2023-10-25 07:00:00,2023-10-25 12:40:00,35.0,"MP2,5_1",1,sem_erro,treino
lacuna_015,lacuna,2023-11-07 05:50:00,2023-11-07 13:30:00,47.0,"MP2,5_1",1,sem_erro,treino
lacuna_016,lacuna,2023-11-06 19:00:00,2023-11-06 23:40:00,29.0,"MP2,5_1",1,sem_erro,treino
lacuna_017,lacuna,2023-11-05 02:30:00,2023-11-05 09:20:00,42.0,"MP2,5_1",1,sem_erro,treino
lacuna_018,lacuna,2023-10-17 16:30:00,2023-10-17 22:00:00,34.0,"MP2,5_1",1,sem_erro,treino
lacuna_019,lacuna,2023-11-05 09:30:00,2023-11-05 16:30:00,43.0,"MP2,5_1",1,sem_erro,treino
lacuna_020,lacuna,2023-10-28 20:00:00,2023-10-29 01:20:00,33.0,"MP2,5_1",1,sem_erro,treino
lacuna_021,lacuna,2023-10-24 07:20:00,2023-10-24 13:20:00,37.0,"MP2,5_1",1,sem_erro,treino
lacuna_022,lacuna,2023-10-31 05:50:00,2023-10-31 09:40:00,24.0,"MP2,5_1",1,sem_erro,treino
lacuna_023,lacuna,2023-11-01 20:40:00,2023-11-02 01:00:00,27.0,"MP2,5_1",1,sem_erro,treino
queda_001,queda,2023-11-01 00:00:00,2023-11-01 03:20:00,21.0,"MP2,5_1",1,sem_erro,treino
queda_002,queda,2023-10-07 06:10:00,2023-10-07 11:20:00,32.0,"MP2,5_1",1,sem_erro,treino
queda_003,queda,2023-10-07 20:10:00,2023-10-08 00:40:00,28.0,"MP2,5_1",1,sem_erro,treino
queda_004,queda,2023-11-06 00:10:00,2023-11-06 05:50:00,35.0,"MP2,5_1",1,sem_erro,treino
queda_005,queda,2023-10-15 02:30:00,2023-10-15 06:00:00,22.0,"MP2,5_1",1,sem_erro,treino
queda_006,queda,2023-10-20 07:20:00,2023-10-20 13:00:00,35.0,"MP2,5_1",1,sem_erro,treino
queda_007,queda,2023-10-26 18:20:00,2023-10-26 23:20:00,31.0,"MP2,5_1",1,sem_erro,treino
queda_008,queda,2023-10-19 09:00:00,2023-10-19 12:50:00,24.0,"MP2,5_1",1,sem_erro,treino
queda_009,queda,2023-10-11 16:50:00,2023-10-11 19:40:00,18.0,"MP2,5_1",1,sem_erro,treino
queda_010,queda,2023-10-07 03:00:00,2023-10-07 06:00:00,19.0,"MP2,5_1",1,sem_erro,treino
queda_011,queda,2023-11-04 08:50:00,2023-11-04 12:30:00,23.0,"MP2,5_1",1,sem_erro,treino
queda_012,queda,2023-10-21 13:40:00,2023-10-21 19:20:00,35.0,"MP2,5_1",1,sem_erro,treino
queda_013,queda,2023-10-17 07:30:00,2023-10-17 10:20:00,18.0,"MP2,5_1",1,sem_erro,treino
queda_014,queda,2023-10-22 12:30:00,2023-10-22 16:50:00,27.0,"MP2,5_1",1,sem_erro,treino
queda_015,queda,2023-10-17 10:30:00,2023-10-17 15:40:00,32.0,"MP2,5_1",1,sem_erro,treino
queda_016,queda,2023-10-19 14:10:00,2023-10-19 18:50:00,29.0,"MP2,5_1",1,sem_erro,treino
queda_017,queda,2023-10-30 10:10:00,2023-10-30 13:20:00,20.0,"MP2,5_1",1,sem_erro,treino
queda_018,queda,2023-10-26 11:20:00,2023-10-26 16:40:00,33.0,"MP2,5_1",1,sem_erro,treino
queda_019,queda,2023-11-02 21:50:00,2023-11-03 01:10:00,21.0,"MP2,5_1",1,sem_erro,treino
queda_020,queda,2023-10-08 04:40:00,2023-10-08 07:50:00,20.0,"MP2,5_1",1,sem_erro,treino
queda_021,queda,2023-10-08 08:10:00,2023-10-08 11:30:00,21.0,"MP2,5_1",1,sem_erro,treino
queda_022,queda,2023-10-11 00:40:00,2023-10-11 06:10:00,34.0,"MP2,5_1",1,sem_erro,treino
queda_023,queda,2023-10-30 16:50:00,2023-10-30 22:00:00,32.0,"MP2,5_1",1,sem_erro,treino
queda_024,queda,2023-10-21 07:50:00,2023-10-21 13:30:00,35.0,"MP2,5_1",1,sem_erro,treino
queda_025,queda,2023-10-07 15:00:00,2023-10-07 20:00:00,31.0,"MP2,5_1",1,sem_erro,treino
queda_026,queda,2023-10-12 20:20:00,2023-10-13 00:10:00,24.0,"MP2,5_1",1,sem_erro,treino
queda_027,queda,2023-10-21 00:00:00,2023-10-21 05:10:00,32.0,"MP2,5_1",1,sem_erro,treino
queda_028,queda,2023-10-10 09:50:00,2023-10-10 14:20:00,28.0,"MP2,5_1",1,sem_erro,treino
queda_029,queda,2023-10-11 19:50:00,2023-10-11 23:10:00,21.0,"MP2,5_1",1,sem_erro,treino
queda_030,queda,2023-10-23 02:00:00,2023-10-23 04:50:00,18.0,"MP2,5_1",1,sem_erro,treino
oscilacao_final,oscilacao,,,,"MP2,5_1",1,sem_erro,treino
lacuna_final,lacuna,,,,"MP2,5_1",1,sem_erro,treino
queda_final,queda,,,,"MP2,5_1",1,sem_erro,treino
oscilacao_001,oscilacao,2023-10-14 18:30:00,2023-10-15 02:00:00,46.0,"MP2,5_1",1,com_erro,treino
oscilacao_002,oscilacao,2023-10-28 11:50:00,2023-10-28 19:10:00,45.0,"MP2,5_1",1,com_erro,treino
oscilacao_003,oscilacao,2023-10-29 15:00:00,2023-10-29 22:00:00,43.0,"MP2,5_1",1,com_erro,treino
oscilacao_004,oscilacao,2023-10-15 11:10:00,2023-10-15 21:00:00,60.0,"MP2,5_1",1,com_erro,treino
oscilacao_005,oscilacao,2023-11-02 01:10:00,2023-11-02 12:10:00,67.0,"MP2,5_1",1,com_erro,treino
oscilacao_006,oscilacao,2023-10-31 11:20:00,2023-10-31 22:00:00,65.0,"MP2,5_1",1,com_erro,treino
oscilacao_007,oscilacao,2023-11-04 14:40:00,2023-11-04 21:20:00,41.0,"MP2,5_1",1,com_erro,treino
oscilacao_008,oscilacao,2023-10-12 05:40:00,2023-10-12 11:40:00,37.0,"MP2,5_1",1,com_erro,treino
oscilacao_009,oscilacao,2023-10-13 03:30:00,2023-10-13 12:40:00,56.0,"MP2,5_1",1,com_erro,treino
oscilacao_010,oscilacao,2023-10-24 16:20:00,2023-10-25 03:00:00,65.0,"MP2,5_1",1,com_erro,treino
oscilacao_011,oscilacao,2023-10-18 09:50:00,2023-10-18 17:40:00,48.0,"MP2,5_1",1,com_erro,treino
oscilacao_012,oscilacao,2023-10-11 07:50:00,2023-10-11 16:40:00,54.0,"MP2,5_1",1,com_erro,treino
oscilacao_013,oscilacao,2023-10-15 21:10:00,2023-10-16 06:10:00,55.0,"MP2,5_1",1,com_erro,treino
oscilacao_014,oscilacao,2023-10-25 15:20:00,2023-10-26 03:00:00,71.0,"MP2,5_1",1,com_erro,treino
oscilacao_015,oscilacao,2023-10-22 17:00:00,2023-10-23 01:50:00,54.0,"MP2,5_1",1,com_erro,treino
oscilacao_016,oscilacao,2023-10-09 19:00:00,2023-10-10 05:10:00,62.0,"MP2,5_1",1,com_erro,treino
oscilacao_017,oscilacao,2023-11-03 01:40:00,2023-11-03 07:30:00,36.0,"MP2,5_1",1,com_erro,treino
oscilacao_018,oscilacao,2023-11-01 03:30:00,2023-11-01 10:10:00,41.0,"MP2,5_1",1,com_erro,treino
oscilacao_019,oscilacao,2023-11-01 10:20:00,2023-11-01 19:50:00,58.0,"MP2,5_1",1,com_erro,treino
oscilacao_020,oscilacao,2023-11-02 12:20:00,2023-11-02 20:20:00,49.0,"MP2,5_1",1,com_erro,treino
oscilacao_021,oscilacao,2023-10-09 05:40:00,2023-10-09 14:10:00,52.0,"MP2,5_1",1,com_erro,treino
oscilacao_022,oscilacao,2023-10-29 22:10:00,2023-10-30 06:10:00,49.0,"MP2,5_1",1,com_erro,treino
oscilacao_023,oscilacao,2023-10-16 06:20:00,2023-10-16 17:00:00,65.0,"MP2,5_1",1,com_erro,treino
oscilacao_024,oscilacao,2023-10-08 11:50:00,2023-10-08 21:50:00,61.0,"MP2,5_1",1,com_erro,treino
oscilacao_025,oscilacao,2023-10-21 22:30:00,2023-10-22 09:20:00,66.0,"MP2,5_1",1,com_erro,treino
oscilacao_026,oscilacao,2023-10-12 11:50:00,2023-10-12 20:10:00,51.0,"MP2,5_1",1,com_erro,treino
oscilacao_027,oscilacao,2023-10-28 01:30:00,2023-10-28 11:40:00,62.0,"MP2,5_1",1,com_erro,treino
oscilacao_028,oscilacao,2023-11-03 23:00:00,2023-11-04 08:40:00,59.0,"MP2,5_1",1,com_erro,treino
lacuna_001,lacuna,2023-10-16 20:00:00,2023-10-17 02:50:00,42.0,"MP2,5_1",1,com_erro,treino
lacuna_002,lacuna,2023-10-31 00:40:00,2023-10-31 05:40:00,31.0,"MP2,5_1",1,com_erro,treino
lacuna_003,lacuna,2023-10-29 04:10:00,2023-10-29 08:20:00,26.0,"MP2,5_1",1,com_erro,treino
lacuna_004,lacuna,2023-10-17 03:00:00,2023-10-17 07:20:00,27.0,"MP2,5_1",1,com_erro,treino
lacuna_005,lacuna,2023-11-07 13:40:00,2023-11-07 17:30:00,24.0,"MP2,5_1",1,com_erro,treino
lacuna_006,lacuna,2023-10-20 13:10:00,2023-10-20 17:20:00,26.0,"MP2,5_1",1,com_erro,treino
lacuna_007,lacuna,2023-11-03 11:00:00,2023-11-03 16:10:00,32.0,"MP2,5_1",1,com_erro,treino
lacuna_008,lacuna,2023-10-23 09:50:00,2023-10-23 17:30:00,47.0,"MP2,5_1",1,com_erro,treino
lacuna_009,lacuna,2023-11-07 20:00:00,2023-11-08 03:10:00,44.0,"MP2,5_1",1,com_erro,treino
lacuna_010,lacuna,2023-10-27 03:10:00,2023-10-27 08:20:00,32.0,"MP2,5_1",1,com_erro,treino
lacuna_011,lacuna,2023-10-23 05:10:00,2023-10-23 09:40:00,28.0,"MP2,5_1",1,com_erro,treino
lacuna_012,lacuna,2023-11-04 21:30:00,2023-11-05 02:20:00,30.0,"MP2,5_1",1,com_erro,treino
lacuna_013,lacuna,2023-11-03 16:20:00,2023-11-03 21:10:00,30.0,"MP2,5_1",1,com_erro,treino
lacuna_014,lacuna,2023-10-25 07:00:00,2023-10-25 12:40:00,35.0,"MP2,5_1",1,com_erro,treino
lacuna_015,lacuna,2023-11-07 05:50:00,2023-11-07 13:30:00,47.0,"MP2,5_1",1,com_erro,treino
lacuna_016,lacuna,2023-11-06 19:00:00,2023-11-06 23:40:00,29.0,"MP2,5_1",1,com_erro,treino
lacuna_017,lacuna,2023-11-05 02:30:00,2023-11-05 09:20:00,42.0,"MP2,5_1",1,com_erro,treino
lacuna_018,lacuna,2023-10-17 16:30:00,2023-10-17 22:00:00,34.0,"MP2,5_1",1,com_erro,treino
lacuna_019,lacuna,2023-11-05 09:30:00,2023-11-05 16:30:00,43.0,"MP2,5_1",1,com_erro,treino
lacuna_020,lacuna,2023-10-28 20:00:00,2023-10-29 01:20:00,33.0,"MP2,5_1",1,com_erro,treino
lacuna_021,lacuna,2023-10-24 07:20:00,2023-10-24 13:20:00,37.0,"MP2,5_1",1,com_erro,treino
lacuna_022,lacuna,2023-10-31 05:50:00,2023-10-31 09:40:00,24.0,"MP2,5_1",1,com_erro,treino
lacuna_023,lacuna,2023-11-01 20:40:00,2023-11-02 01:00:00,27.0,"MP2,5_1",1,com_erro,treino
queda_001,queda,2023-11-01 00:00:00,2023-11-01 03:20:00,21.0,"MP2,5_1",1,com_erro,treino
queda_002,queda,2023-10-07 06:10:00,2023-10-07 11:20:00,32.0,"MP2,5_1",1,com_erro,treino
queda_003,queda,2023-10-07 20:10:00,2023-10-08 00:40:00,28.0,"MP2,5_1",1,com_erro,treino
queda_004,queda,2023-11-06 00:10:00,2023-11-06 05:50:00,35.0,"MP2,5_1",1,com_erro,treino
queda_005,queda,2023-10-15 02:30:00,2023-10-15 06:00:00,22.0,"MP2,5_1",1,com_erro,treino
queda_006,queda,2023-10-20 07:20:00,2023-10-20 13:00:00,35.0,"MP2,5_1",1,com_erro,treino
queda_007,queda,2023-10-26 18:20:00,2023-10-26 23:20:00,31.0,"MP2,5_1",1,com_erro,treino
queda_008,queda,2023-10-19 09:00:00,2023-10-19 12:50:00,24.0,"MP2,5_1",1,com_erro,treino
queda_009,queda,2023-10-11 16:50:00,2023-10-11 19:40:00,18.0,"MP2,5_1",1,com_erro,treino
queda_010,queda,2023-10-07 03:00:00,2023-10-07 06:00:00,19.0,"MP2,5_1",1,com_erro,treino
queda_011,queda,2023-11-04 08:50:00,2023-11-04 12:30:00,23.0,"MP2,5_1",1,com_erro,treino
queda_012,queda,2023-10-21 13:40:00,2023-10-21 19:20:00,35.0,"MP2,5_1",1,com_erro,treino
queda_013,queda,2023-10-17 07:30:00,2023-10-17 10:20:00,18.0,"MP2,5_1",1,com_erro,treino
queda_014,queda,2023-10-22 12:30:00,2023-10-22 16:50:00,27.0,"MP2,5_1",1,com_erro,treino
queda_015,queda,2023-10-17 10:30:00,2023-10-17 15:40:00,32.0,"MP2,5_1",1,com_erro,treino
queda_016,queda,2023-10-19 14:10:00,2023-10-19 18:50:00,29.0,"MP2,5_1",1,com_erro,treino
queda_017,queda,2023-10-30 10:10:00,2023-10-30 13:20:00,20.0,"MP2,5_1",1,com_erro,treino
queda_018,queda,2023-10-26 11:20:00,2023-10-26 16:40:00,33.0,"MP2,5_1",1,com_erro,treino
queda_019,queda,2023-11-02 21:50:00,2023-11-03 01:10:00,21.0,"MP2,5_1",1,com_erro,treino
queda_020,queda,2023-10-08 04:40:00,2023-10-08 07:50:00,20.0,"MP2,5_1",1,com_erro,treino
queda_021,queda,2023-10-08 08:10:00,2023-10-08 11:30:00,21.0,"MP2,5_1",1,com_erro,treino
queda_022,queda,2023-10-11 00:40:00,2023-10-11 06:10:00,34.0,"MP2,5_1",1,com_erro,treino
queda_023,queda,2023-10-30 16:50:00,2023-10-30 22:00:00,32.0,"MP2,5_1",1,com_erro,treino
queda_024,queda,2023-10-21 07:50:00,2023-10-21 13:30:00,35.0,"MP2,5_1",1,com_erro,treino
queda_025,queda,2023-10-07 15:00:00,2023-10-07 20:00:00,31.0,"MP2,5_1",1,com_erro,treino
queda_026,queda,2023-10-12 20:20:00,2023-10-13 00:10:00,24.0,"MP2,5_1",1,com_erro,treino
queda_027,queda,2023-10-21 00:00:00,2023-10-21 05:10:00,32.0,"MP2,5_1",1,com_erro,treino
queda_028,queda,2023-10-10 09:50:00,2023-10-10 14:20:00,28.0,"MP2,5_1",1,com_erro,treino
queda_029,queda,2023-10-11 19:50:00,2023-10-11 23:10:00,21.0,"MP2,5_1",1,com_erro,treino
queda_030,queda,2023-10-23 02:00:00,2023-10-23 04:50:00,18.0,"MP2,5_1",1,com_erro,treino
oscilacao_001,oscilacao,2023-10-20 15:20:00,2023-10-21 02:30:00,68.0,"MP2,5_1",1,com_erro,teste
oscilacao_002,oscilacao,2023-11-07 09:40:00,2023-11-07 21:10:00,70.0,"MP2,5_1",1,com_erro,teste
oscilacao_003,oscilacao,2023-10-23 08:20:00,2023-10-23 16:00:00,47.0,"MP2,5_1",1,com_erro,teste
oscilacao_004,oscilacao,2023-10-22 23:50:00,2023-10-23 08:10:00,51.0,"MP2,5_1",1,com_erro,teste
oscilacao_005,oscilacao,2023-10-19 11:30:00,2023-10-19 18:00:00,40.0,"MP2,5_1",1,com_erro,teste
oscilacao_006,oscilacao,2023-10-13 17:00:00,2023-10-13 23:00:00,37.0,"MP2,5_1",1,com_erro,teste
oscilacao_007,oscilacao,2023-10-18 09:00:00,2023-10-18 20:50:00,72.0,"MP2,5_1",1,com_erro,teste
oscilacao_008,oscilacao,2023-10-30 20:20:00,2023-10-31 07:00:00,65.0,"MP2,5_1",1,com_erro,teste
oscilacao_009,oscilacao,2023-11-01 10:00:00,2023-11-01 17:10:00,44.0,"MP2,5_1",1,com_erro,teste
oscilacao_010,oscilacao,2023-10-14 11:50:00,2023-10-14 22:00:00,62.0,"MP2,5_1",1,com_erro,teste
oscilacao_011,oscilacao,2023-10-20 03:50:00,2023-10-20 13:00:00,56.0,"MP2,5_1",1,com_erro,teste
oscilacao_012,oscilacao,2023-10-10 08:40:00,2023-10-10 16:40:00,49.0,"MP2,5_1",1,com_erro,teste
oscilacao_013,oscilacao,2023-10-29 09:00:00,2023-10-29 19:30:00,64.0,"MP2,5_1",1,com_erro,teste
oscilacao_014,oscilacao,2023-10-12 23:10:00,2023-10-13 08:30:00,57.0,"MP2,5_1",1,com_erro,teste
oscilacao_015,oscilacao,2023-11-04 20:10:00,2023-11-05 02:20:00,38.0,"MP2,5_1",1,com_erro,teste
oscilacao_016,oscilacao,2023-10-24 11:10:00,2023-10-24 18:40:00,46.0,"MP2,5_1",1,com_erro,teste
oscilacao_017,oscilacao,2023-10-25 18:50:00,2023-10-26 00:50:00,37.0,"MP2,5_1",1,com_erro,teste
oscilacao_018,oscilacao,2023-11-03 01:20:00,2023-11-03 10:50:00,58.0,"MP2,5_1",1,com_erro,teste
oscilacao_019,oscilacao,2023-10-08 08:00:00,2023-10-08 19:40:00,71.0,"MP2,5_1",1,com_erro,teste
oscilacao_020,oscilacao,2023-10-28 18:10:00,2023-10-29 05:00:00,66.0,"MP2,5_1",1,com_erro,teste
oscilacao_021,oscilacao,2023-10-24 20:20:00,2023-10-25 03:40:00,45.0,"MP2,5_1",1,com_erro,teste
oscilacao_022,oscilacao,2023-10-17 18:20:00,2023-10-18 02:10:00,48.0,"MP2,5_1",1,com_erro,teste
oscilacao_023,oscilacao,2023-10-11 22:00:00,2023-10-12 07:50:00,60.0,"MP2,5_1",1,com_erro,teste
oscilacao_024,oscilacao,2023-10-25 05:50:00,2023-10-25 12:10:00,39.0,"MP2,5_1",1,com_erro,teste
oscilacao_025,oscilacao,2023-10-12 17:00:00,2023-10-12 23:00:00,37.0,"MP2,5_1",1,com_erro,teste
oscilacao_026,oscilacao,2023-10-29 21:00:00,2023-10-30 04:50:00,48.0,"MP2,5_1",1,com_erro,teste
lacuna_001,lacuna,2023-10-08 19:50:00,2023-10-09 01:50:00,37.0,"MP2,5_1",1,com_erro,teste
lacuna_002,lacuna,2023-11-07 21:20:00,2023-11-08 02:00:00,29.0,"MP2,5_1",1,com_erro,teste
lacuna_003,lacuna,2023-10-17 11:00:00,2023-10-17 18:10:00,44.0,"MP2,5_1",1,com_erro,teste
lacuna_004,lacuna,2023-10-13 08:40:00,2023-10-13 12:50:00,26.0,"MP2,5_1",1,com_erro,teste
lacuna_005,lacuna,2023-10-26 18:50:00,2023-10-27 01:00:00,38.0,"MP2,5_1",1,com_erro,teste
lacuna_006,lacuna,2023-11-01 02:40:00,2023-11-01 09:50:00,44.0,"MP2,5_1",1,com_erro,teste
lacuna_007,lacuna,2023-10-26 02:20:00,2023-10-26 06:10:00,24.0,"MP2,5_1",1,com_erro,teste
lacuna_008,lacuna,2023-10-23 16:10:00,2023-10-23 23:50:00,47.0,"MP2,5_1",1,com_erro,teste
lacuna_009,lacuna,2023-11-05 21:20:00,2023-11-06 04:20:00,43.0,"MP2,5_1",1,com_erro,teste
lacuna_010,lacuna,2023-10-10 16:50:00,2023-10-10 23:30:00,41.0,"MP2,5_1",1,com_erro,teste
lacuna_011,lacuna,2023-10-27 21:30:00,2023-10-28 02:10:00,29.0,"MP2,5_1",1,com_erro,teste
lacuna_012,lacuna,2023-10-10 01:00:00,2023-10-10 08:30:00,46.0,"MP2,5_1",1,com_erro,teste
lacuna_013,lacuna,2023-10-07 23:20:00,2023-10-08 05:20:00,37.0,"MP2,5_1",1,com_erro,teste
lacuna_014,lacuna,2023-10-28 11:30:00,2023-10-28 18:00:00,40.0,"MP2,5_1",1,com_erro,teste
lacuna_015,lacuna,2023-10-09 16:40:00,2023-10-10 00:30:00,48.0,"MP2,5_1",1,com_erro,teste
lacuna_016,lacuna,2023-10-11 15:00:00,2023-10-11 21:50:00,42.0,"MP2,5_1",1,com_erro,teste
lacuna_017,lacuna,2023-10-18 21:00:00,2023-10-19 04:40:00,47.0,"MP2,5_1",1,com_erro,teste
lacuna_018,lacuna,2023-11-01 17:20:00,2023-11-02 01:00:00,47.0,"MP2,5_1",1,com_erro,teste
lacuna_019,lacuna,2023-10-26 11:30:00,2023-10-26 18:40:00,44.0,"MP2,5_1",1,com_erro,teste
lacuna_020,lacuna,2023-10-16 01:50:00,2023-10-16 07:10:00,33.0,"MP2,5_1",1,com_erro,teste
lacuna_021,lacuna,2023-10-19 22:00:00,2023-10-20 03:40:00,35.0,"MP2,5_1",1,com_erro,teste
lacuna_022,lacuna,2023-11-02 10:10:00,2023-11-02 15:20:00,32.0,"MP2,5_1",1,com_erro,teste
lacuna_023,lacuna,2023-10-31 19:40:00,2023-11-01 00:50:00,32.0,"MP2,5_1",1,com_erro,teste
lacuna_024,lacuna,2023-10-07 17:00:00,2023-10-07 23:10:00,38.0,"MP2,5_1",1,com_erro,teste
lacuna_025,lacuna,2023-11-02 15:30:00,2023-11-02 22:30:00,43.0,"MP2,5_1",1,com_erro,teste
lacuna_026,lacuna,2023-10-12 08:00:00,2023-10-12 12:30:00,28.0,"MP2,5_1",1,com_erro,teste
lacuna_027,lacuna,2023-10-17 06:00:00,2023-10-17 10:50:00,30.0,"MP2,5_1",1,com_erro,teste
lacuna_028,lacuna,2023-10-18 04:20:00,2023-10-18 08:50:00,28.0,"MP2,5_1",1,com_erro,teste
lacuna_029,lacuna,2023-10-30 13:30:00,2023-10-30 20:10:00,41.0,"MP2,5_1",1,com_erro,teste
queda_001,queda,2023-10-14 08:10:00,2023-10-14 11:40:00,22.0,"MP2,5_1",1,com_erro,teste
queda_002,queda,2023-10-16 23:30:00,2023-10-17 04:20:00,30.0,"MP2,5_1",1,com_erro,teste
queda_003,queda,2023-10-09 02:00:00,2023-10-09 07:00:00,31.0,"MP2,5_1",1,com_erro,teste
queda_004,queda,2023-10-22 18:20:00,2023-10-22 23:40:00,33.0,"MP2,5_1",1,com_erro,teste
queda_005,queda,2023-10-22 01:30:00,2023-10-22 04:20:00,18.0,"MP2,5_1",1,com_erro,teste
queda_006,queda,2023-10-27 01:10:00,2023-10-27 06:50:00,35.0,"MP2,5_1",1,com_erro,teste
queda_007,queda,2023-10-16 11:30:00,2023-10-16 15:40:00,26.0,"MP2,5_1",1,com_erro,teste
queda_008,queda,2023-10-19 07:50:00,2023-10-19 11:20:00,22.0,"MP2,5_1",1,com_erro,teste
queda_009,queda,2023-10-11 00:30:00,2023-10-11 03:30:00,19.0,"MP2,5_1",1,com_erro,teste
queda_010,queda,2023-11-04 07:50:00,2023-11-04 13:40:00,36.0,"MP2,5_1",1,com_erro,teste
